global_time_ms,event_type,task_name,block_name,trial_index_global,participant_id,group,timepoint,practice_layer,telemetry_version,block_type,event_value,prompt_level,support_level,support_rule,support_trigger_reason,rule_block_error_count,support_phase,support_faded_after_trial,error_type,message
2447.595,task_start,flanker,,,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,flanker_task_start
33847.553,timing_drift,flanker,practice_single,1,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-34.531 ms
36674.402,timing_drift,flanker,practice_single,1,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,feedback drift=-41.777 ms
43720.521,timing_drift,flanker,practice_single,6,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,feedback drift=-27.211 ms
82040.777,timing_drift,flanker,practice_full,12,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,feedback drift=-18.246 ms
102983.503,timing_drift,flanker,practice_single,18,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,feedback drift=-15.763 ms
165670.217,timing_drift,flanker,formal_block_2,50,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-29.352 ms
186922.208,task_end,flanker,formal_block_2,64,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,flanker_finished
188167.576,task_start,dccs,,,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,dccs_task_start
210911.47,timing_drift,dccs,pre_switch_practice,1,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-89.558 ms
231691.253,timing_drift,dccs,pre_switch_practice,4,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-16.514 ms
245785.29,timing_drift,dccs,pre_switch_practice,6,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,feedback drift=-16.714 ms
251500.99,timing_drift,dccs,post_switch_practice,7,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-25.713 ms
262671.397,timing_drift,dccs,post_switch_practice,8,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-16.491 ms
294916.861,timing_drift,dccs,pre_switch_practice,13,031,Control,T1,standard,telemetry_v4,,,,,,,,,,,fixation drift=-27.284 ms
