participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,intended_trial_start_ms,actual_trial_start_ms,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,response_correct,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,rt_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,repeated_audio_once_in_practice,stage_records_json,trigger_trial_index,termination_reason,terminal_span_length
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,1,1,practice,span_2,1779091635,174.937,2026-05-18T16:14:02.617,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,403990.785,404183.337,2,1,1,"[7, 6]","[""6"", ""7""]","[""6"", ""7""]",67,onscreen_mouse,5055.97,7512.503,1,1,0,0,0,3,[1224.971],,"[404186.321, 405226.698]","[""digit_7.wav"", ""digit_6.wav""]","[{""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 404186.321, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 404686.321}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 405226.698, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 405726.698}]",,404090.785,404186.321,413864.361,2000,9678.04,413864.361,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 403990.785, ""actual_onset_global_ms"": 404183.337, ""actual_offset_global_ms"": 404189.053, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 404090.785, ""actual_onset_global_ms"": 404186.321, ""actual_offset_global_ms"": 405726.698, ""actual_duration_ms"": 1540.377}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 405726.698, ""actual_onset_global_ms"": 405827.524, ""actual_offset_global_ms"": 406296.754, ""actual_duration_ms"": 469.23}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 406296.754, ""actual_onset_global_ms"": 406351.65, ""actual_offset_global_ms"": 413864.361, ""actual_duration_ms"": 7512.711}]",,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,2,2,practice,span_2,1779091635,174.937,2026-05-18T16:14:12.497,0,0,0,1,0,none,digit_order_error,2.0,1,1,brief_rule_prompt,900.0,0,0,0,sequence_transformation,0,0,0,0,413870.163,414125.975,2,2,1,"[3, 1]","[""1"", ""3""]","[""1"", ""2""]",12,onscreen_mouse,6780.776,9072.88,0,0,0,0,0,3,[1179.425],,"[414128.863, 415172.916]","[""digit_3.wav"", ""digit_1.wav""]","[{""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 414128.863, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 414628.863}, {""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 415172.916, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 415672.916}]",,413970.163,414128.863,425324.559,2000,11195.696,425324.559,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 413870.163, ""actual_onset_global_ms"": 414125.975, ""actual_offset_global_ms"": 414131.691, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 413970.163, ""actual_onset_global_ms"": 414128.863, ""actual_offset_global_ms"": 415672.916, ""actual_duration_ms"": 1544.053}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 415672.916, ""actual_onset_global_ms"": 415747.765, ""actual_offset_global_ms"": 416235.867, ""actual_duration_ms"": 488.102}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 416235.867, ""actual_onset_global_ms"": 416251.486, ""actual_offset_global_ms"": 425324.559, ""actual_duration_ms"": 9073.073}]",2.0,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,3,3,practice,span_2,1779091635,174.937,2026-05-18T16:14:25.275,0,0,0,1,0,none,digit_order_error,2.0,1,1,brief_rule_prompt,900.0,0,1,0,sequence_transformation,0,0,0,1,426648.435,426817.774,2,3,1,"[1, 9]","[""9"", ""1""]","[""9"", ""1""]",91,hybrid,1819.707,5325.36,1,1,0,0,0,2,[2781.879],,"[426820.792, 427861.03]","[""digit_1.wav"", ""digit_9.wav""]","[{""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 426820.792, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 427320.792}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 427861.03, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 428361.03}]",,426748.435,426820.792,434291.806,2000,7471.014,434291.806,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 426648.435, ""actual_onset_global_ms"": 426817.774, ""actual_offset_global_ms"": 426823.49, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 426748.435, ""actual_onset_global_ms"": 426820.792, ""actual_offset_global_ms"": 428361.03, ""actual_duration_ms"": 1540.238}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 428361.03, ""actual_onset_global_ms"": 428446.669, ""actual_offset_global_ms"": 428952.586, ""actual_duration_ms"": 505.917}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 428952.586, ""actual_onset_global_ms"": 428966.234, ""actual_offset_global_ms"": 434291.806, ""actual_duration_ms"": 5325.572}]",2.0,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,4,4,practice,span_2,1779091635,174.937,2026-05-18T16:14:32.928,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,434301.009,434476.531,2,4,1,"[7, 3]","[""3"", ""7""]","[""3"", ""7""]",37,hybrid,1709.677,3733.649,1,1,0,0,0,2,[1444.215],,"[434479.446, 435529.14]","[""digit_7.wav"", ""digit_3.wav""]","[{""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 434479.446, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 434979.446}, {""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 435529.14, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 436029.14}]",,434401.009,434479.446,440354.336,2000,5874.89,440354.336,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 434301.009, ""actual_onset_global_ms"": 434476.531, ""actual_offset_global_ms"": 434482.247, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 434401.009, ""actual_onset_global_ms"": 434479.446, ""actual_offset_global_ms"": 436029.14, ""actual_duration_ms"": 1549.694}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 436029.14, ""actual_onset_global_ms"": 436117.512, ""actual_offset_global_ms"": 436604.202, ""actual_duration_ms"": 486.69}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 436604.202, ""actual_onset_global_ms"": 436620.488, ""actual_offset_global_ms"": 440354.336, ""actual_duration_ms"": 3733.848}]",,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,5,5,practice,span_2,1779091635,174.937,2026-05-18T16:14:38.988,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,440360.373,440530.68,2,5,1,"[2, 5]","[""5"", ""2""]","[""5"", ""2""]",52,hybrid,1559.965,3067.621,1,1,0,0,0,2,[1204.387],,"[440533.694, 441564.966]","[""digit_2.wav"", ""digit_5.wav""]","[{""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 440533.694, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 441033.694}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 441564.966, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 442064.966}]",,440460.373,440533.694,445742.584,2000,5208.89,445742.584,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 440360.373, ""actual_onset_global_ms"": 440530.68, ""actual_offset_global_ms"": 440536.396, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 440460.373, ""actual_onset_global_ms"": 440533.694, ""actual_offset_global_ms"": 442064.966, ""actual_duration_ms"": 1531.272}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 442064.966, ""actual_onset_global_ms"": 442169.945, ""actual_offset_global_ms"": 442658.335, ""actual_duration_ms"": 488.39}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 442658.335, ""actual_onset_global_ms"": 442674.672, ""actual_offset_global_ms"": 445742.584, ""actual_duration_ms"": 3067.912}]",,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,6,6,practice,span_2,1779091635,174.937,2026-05-18T16:14:44.377,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,445749.662,445922.895,2,6,1,"[9, 3]","[""3"", ""9""]","[""3"", ""9""]",39,hybrid,2320.837,4142.538,1,1,0,0,0,2,[1427.337],,"[445926.077, 447046.146]","[""digit_9.wav"", ""digit_3.wav""]","[{""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 445926.077, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 446426.077}, {""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 447046.146, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 447546.146}]",,445849.662,445926.077,452282.226,2000,6356.149,452282.226,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 445749.662, ""actual_onset_global_ms"": 445922.895, ""actual_offset_global_ms"": 445928.611, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 445849.662, ""actual_onset_global_ms"": 445926.077, ""actual_offset_global_ms"": 447546.146, ""actual_duration_ms"": 1620.069}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 447546.146, ""actual_onset_global_ms"": 447625.948, ""actual_offset_global_ms"": 448126.692, ""actual_duration_ms"": 500.744}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 448126.692, ""actual_onset_global_ms"": 448139.397, ""actual_offset_global_ms"": 452282.226, ""actual_duration_ms"": 4142.829}]",,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_2,formal,1,1,7,formal,span_2,1779091635,174.937,2026-05-18T16:14:56.014,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,457387.084,457558.673,2,1,1,"[5, 4]","[""4"", ""5""]","[""4"", ""5""]",45,hybrid,2162.627,3474.266,1,1,0,0,0,2,[1076.067],advance,"[457561.699, 458580.498]","[""digit_5.wav"", ""digit_4.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 457561.699, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 458061.699}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 458580.498, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 459080.498}]",,457487.084,457561.699,463161.986,2000,5600.287,463161.986,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 457387.084, ""actual_onset_global_ms"": 457558.673, ""actual_offset_global_ms"": 457564.389, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 457487.084, ""actual_onset_global_ms"": 457561.699, ""actual_offset_global_ms"": 459080.498, ""actual_duration_ms"": 1518.799}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 459080.498, ""actual_onset_global_ms"": 459171.116, ""actual_offset_global_ms"": 459674.225, ""actual_duration_ms"": 503.109}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 459674.225, ""actual_onset_global_ms"": 459687.486, ""actual_offset_global_ms"": 463161.986, ""actual_duration_ms"": 3474.5}]",,two_failures_in_span,6.0
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_2,formal,1,2,8,formal,span_2,1779091635,174.937,2026-05-18T16:15:01.795,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,463168.653,463337.069,2,2,1,"[4, 7]","[""7"", ""4""]","[""7"", ""4""]",74,hybrid,1606.203,2821.322,1,1,0,0,0,2,[1003.05],advance,"[463339.924, 464356.462]","[""digit_4.wav"", ""digit_7.wav""]","[{""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 463339.924, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 463839.924}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 464356.462, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 464856.462}]",,463268.653,463339.924,468266.231,2000,4926.307,468266.231,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 463168.653, ""actual_onset_global_ms"": 463337.069, ""actual_offset_global_ms"": 463342.785, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 463268.653, ""actual_onset_global_ms"": 463339.924, ""actual_offset_global_ms"": 464856.462, ""actual_duration_ms"": 1516.538}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 464856.462, ""actual_onset_global_ms"": 464928.678, ""actual_offset_global_ms"": 465431.912, ""actual_duration_ms"": 503.234}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 465431.912, ""actual_onset_global_ms"": 465444.71, ""actual_offset_global_ms"": 468266.231, ""actual_duration_ms"": 2821.521}]",,two_failures_in_span,6.0
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,1,9,formal,span_3,1779091635,174.937,2026-05-18T16:15:06.904,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,468277.833,468446.065,3,1,2,"[2, 8, 5]","[""5"", ""8"", ""2""]","[""8"", ""2""]",82,hybrid,2342.903,4217.097,0,0,0,0,0,2,[1249.93],advance,"[468448.926, 469470.905, 470500.807]","[""digit_2.wav"", ""digit_8.wav"", ""digit_5.wav""]","[{""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 468448.926, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 468948.926}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 469470.905, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 469970.905}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 470500.807, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 471000.807}]",,468377.833,468448.926,475806.13,3000,7357.204,475806.13,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 468277.833, ""actual_onset_global_ms"": 468446.065, ""actual_offset_global_ms"": 468451.781, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 468377.833, ""actual_onset_global_ms"": 468448.926, ""actual_offset_global_ms"": 471000.807, ""actual_duration_ms"": 2551.881}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 471000.807, ""actual_onset_global_ms"": 471085.283, ""actual_offset_global_ms"": 471573.136, ""actual_duration_ms"": 487.853}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 471573.136, ""actual_onset_global_ms"": 471588.826, ""actual_offset_global_ms"": 475806.13, ""actual_duration_ms"": 4217.304}]",,two_failures_in_span,6.0
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,2,10,formal,span_3,1779091635,174.937,2026-05-18T16:15:14.439,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,475812.621,475985.12,3,2,2,"[1, 4, 8]","[""8"", ""4"", ""1""]","[""8"", ""4"", ""1""]",841,hybrid,2443.194,4753.059,1,1,0,0,0,3,"[949.323, 1051.187]",advance,"[475988.407, 477058.928, 478021.466]","[""digit_1.wav"", ""digit_4.wav"", ""digit_8.wav""]","[{""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 475988.407, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 476488.407}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 477058.928, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 477558.928}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 478021.466, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 478521.466}]",,475912.621,475988.407,483869.66,3000,7881.253,483869.66,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 475812.621, ""actual_onset_global_ms"": 475985.12, ""actual_offset_global_ms"": 475990.836, ""actual_duration_ms"": 5.716}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 475912.621, ""actual_onset_global_ms"": 475988.407, ""actual_offset_global_ms"": 478521.466, ""actual_duration_ms"": 2533.059}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 478521.466, ""actual_onset_global_ms"": 478612.711, ""actual_offset_global_ms"": 479100.671, ""actual_duration_ms"": 487.96}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 479100.671, ""actual_onset_global_ms"": 479116.4, ""actual_offset_global_ms"": 483869.66, ""actual_duration_ms"": 4753.26}]",,two_failures_in_span,6.0
