participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,accuracy,layout_generation_attempts,overlap_check_passed
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,1,13,formal,incongruent,1779261731,239.383,2026-05-20T15:23:45.760,0,0,0,1,91687.143,91694.172,incongruent,right,left,<<><<,j,j,1,3372.833,95169.574,none,,91787.143,91796.741,95169.574,3000,3372.833,95169.574,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 91687.143, ""actual_onset_global_ms"": 91694.172, ""actual_offset_global_ms"": 91795.628, ""actual_duration_ms"": 101.456}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 91787.143, ""actual_onset_global_ms"": 91796.741, ""actual_offset_global_ms"": 95169.574, ""actual_duration_ms"": 3372.833}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,2,14,formal,congruent,1779261731,239.383,2026-05-20T15:23:49.244,0,0,0,1,95172.108,95176.717,congruent,left,left,<<<<<,s,s,1,3024.063,98305.948,none,,95272.108,95281.885,98305.948,3000,3024.063,98305.948,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 95172.108, ""actual_onset_global_ms"": 95176.717, ""actual_offset_global_ms"": 95279.534, ""actual_duration_ms"": 102.817}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 95272.108, ""actual_onset_global_ms"": 95281.885, ""actual_offset_global_ms"": 98305.948, ""actual_duration_ms"": 3024.063}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,3,15,formal,incongruent,1779261731,239.383,2026-05-20T15:23:52.383,0,0,0,1,98310.957,98316.878,incongruent,left,right,>><>>,s,s,1,2130.478,100550.501,none,,98410.957,98420.023,100550.501,3000,2130.478,100550.501,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 98310.957, ""actual_onset_global_ms"": 98316.878, ""actual_offset_global_ms"": 98418.83, ""actual_duration_ms"": 101.952}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 98410.957, ""actual_onset_global_ms"": 98420.023, ""actual_offset_global_ms"": 100550.501, ""actual_duration_ms"": 2130.478}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,4,16,formal,incongruent,1779261731,239.383,2026-05-20T15:23:54.625,0,0,0,1,100552.944,100557.656,incongruent,right,left,<<><<,j,j,1,1667.088,102328.324,none,,100652.944,100661.236,102328.324,3000,1667.088,102328.324,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 100552.944, ""actual_onset_global_ms"": 100557.656, ""actual_offset_global_ms"": 100659.363, ""actual_duration_ms"": 101.707}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 100652.944, ""actual_onset_global_ms"": 100661.236, ""actual_offset_global_ms"": 102328.324, ""actual_duration_ms"": 1667.088}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,5,17,formal,congruent,1779261731,239.383,2026-05-20T15:23:56.406,0,0,0,1,102333.8,102339.875,congruent,left,left,<<<<<,s,s,1,2101.136,104542.995,none,,102433.8,102441.859,104542.995,3000,2101.136,104542.995,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 102333.8, ""actual_onset_global_ms"": 102339.875, ""actual_offset_global_ms"": 102440.284, ""actual_duration_ms"": 100.409}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 102433.8, ""actual_onset_global_ms"": 102441.859, ""actual_offset_global_ms"": 104542.995, ""actual_duration_ms"": 2101.136}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,6,18,formal,congruent,1779261731,239.383,2026-05-20T15:23:58.620,0,0,0,1,104547.567,104551.684,congruent,right,right,>>>>>,j,j,1,2237.011,106892.344,none,,104647.567,104655.333,106892.344,3000,2237.011,106892.344,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 104547.567, ""actual_onset_global_ms"": 104551.684, ""actual_offset_global_ms"": 104653.15, ""actual_duration_ms"": 101.466}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 104647.567, ""actual_onset_global_ms"": 104655.333, ""actual_offset_global_ms"": 106892.344, ""actual_duration_ms"": 2237.011}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,7,19,formal,incongruent,1779261731,239.383,2026-05-20T15:24:00.973,0,0,0,1,106900.649,106907.177,incongruent,right,left,<<><<,j,j,1,2460.88,109469.898,none,,107000.649,107009.018,109469.898,3000,2460.88,109469.898,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 106900.649, ""actual_onset_global_ms"": 106907.177, ""actual_offset_global_ms"": 107007.853, ""actual_duration_ms"": 100.676}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 107000.649, ""actual_onset_global_ms"": 107009.018, ""actual_offset_global_ms"": 109469.898, ""actual_duration_ms"": 2460.88}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,8,20,formal,congruent,1779261731,239.383,2026-05-20T15:24:03.553,0,0,0,1,109480.436,109485.727,congruent,right,right,>>>>>,j,j,1,2625.429,112215.564,none,,109580.436,109590.135,112215.564,3000,2625.429,112215.564,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 109480.436, ""actual_onset_global_ms"": 109485.727, ""actual_offset_global_ms"": 109584.767, ""actual_duration_ms"": 99.04}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 109580.436, ""actual_onset_global_ms"": 109590.135, ""actual_offset_global_ms"": 112215.564, ""actual_duration_ms"": 2625.429}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,9,21,formal,incongruent,1779261731,239.383,2026-05-20T15:24:06.297,0,0,0,1,112224.509,112228.733,incongruent,left,right,>><>>,s,s,1,2549.384,114881.943,none,,112324.509,112332.559,114881.943,3000,2549.384,114881.943,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 112224.509, ""actual_onset_global_ms"": 112228.733, ""actual_offset_global_ms"": 112331.407, ""actual_duration_ms"": 102.674}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 112324.509, ""actual_onset_global_ms"": 112332.559, ""actual_offset_global_ms"": 114881.943, ""actual_duration_ms"": 2549.384}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051,051_T1_20260520_152211,PA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,10,22,formal,incongruent,1779261731,239.383,2026-05-20T15:24:08.961,0,0,0,1,114889.681,114895.142,incongruent,right,left,<<><<,j,j,1,2389.151,117388.722,none,,114989.681,114999.571,117388.722,3000,2389.151,117388.722,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 114889.681, ""actual_onset_global_ms"": 114895.142, ""actual_offset_global_ms"": 114997.505, ""actual_duration_ms"": 102.363}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 114989.681, ""actual_onset_global_ms"": 114999.571, ""actual_offset_global_ms"": 117388.722, ""actual_duration_ms"": 2389.151}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
