participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,1,practice,color,1779262126,58.622,2026-05-20T15:33:41.018,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,287344.737,287471.333,color,cue_color.wav,颜色,287508.522,500,288205.084,blue,rabbit,blue_rabbit,s,s,1,7227.974,295331.146,practice,,color,1.0,7823.411,correct,correct.wav,295355.573,150.0,295855.573,287944.737,288103.172,295331.146,3000,7227.974,295481.146,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 287344.737, ""actual_onset_global_ms"": 287471.333, ""actual_offset_global_ms"": 287488.391, ""actual_duration_ms"": 17.058}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 287444.737, ""actual_onset_global_ms"": 287507.735, ""actual_offset_global_ms"": 288102.797, ""actual_duration_ms"": 595.062}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 287944.737, ""actual_onset_global_ms"": 288103.172, ""actual_offset_global_ms"": 295331.146, ""actual_duration_ms"": 7227.974}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 295331.146, ""actual_onset_global_ms"": 295386.617, ""actual_offset_global_ms"": 295523.134, ""actual_duration_ms"": 136.517}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,2,practice,color,1779262126,58.622,2026-05-20T15:33:49.190,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,295516.623,295536.533,color,cue_color.wav,颜色,295657.407,500,296353.97,red,boat,red_boat,j,j,1,3173.553,299429.447,practice,,color,1.0,3772.744,correct,correct.wav,299438.111,150.0,299938.111,296116.623,296255.894,299429.447,3000,3173.553,299579.447,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 295516.623, ""actual_onset_global_ms"": 295536.533, ""actual_offset_global_ms"": 295653.16, ""actual_duration_ms"": 116.627}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 295616.623, ""actual_onset_global_ms"": 295656.703, ""actual_offset_global_ms"": 296253.448, ""actual_duration_ms"": 596.745}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 296116.623, ""actual_onset_global_ms"": 296255.894, ""actual_offset_global_ms"": 299429.447, ""actual_duration_ms"": 3173.553}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 299429.447, ""actual_onset_global_ms"": 299461.766, ""actual_offset_global_ms"": 299620.168, ""actual_duration_ms"": 158.402}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,3,practice,color,1779262126,58.622,2026-05-20T15:33:53.287,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,299613.696,299643.456,color,cue_color.wav,颜色,299745.768,500,300442.33,red,rabbit,red_rabbit,j,j,1,8943.915,309295.289,practice,,color,1.0,9550.273,correct,correct.wav,309314.528,150.0,309814.528,300213.696,300351.374,309295.289,3000,8943.915,309445.289,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 299613.696, ""actual_onset_global_ms"": 299643.456, ""actual_offset_global_ms"": 299739.46, ""actual_duration_ms"": 96.004}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 299713.696, ""actual_onset_global_ms"": 299745.016, ""actual_offset_global_ms"": 300348.374, ""actual_duration_ms"": 603.358}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 300213.696, ""actual_onset_global_ms"": 300351.374, ""actual_offset_global_ms"": 309295.289, ""actual_duration_ms"": 8943.915}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 309295.289, ""actual_onset_global_ms"": 309337.172, ""actual_offset_global_ms"": 309487.556, ""actual_duration_ms"": 150.384}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1779262126,58.622,2026-05-20T15:34:03.153,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,309480.496,309506.137,color,cue_color.wav,颜色,309607.023,500,310303.585,blue,rabbit,blue_rabbit,s,s,1,1637.817,311856.56,practice,,color,1.0,2249.967,correct,correct.wav,311874.095,150.0,312374.095,310080.496,310218.743,311856.56,3000,1637.817,312006.56,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 309480.496, ""actual_onset_global_ms"": 309506.137, ""actual_offset_global_ms"": 309603.203, ""actual_duration_ms"": 97.066}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 309580.496, ""actual_onset_global_ms"": 309606.593, ""actual_offset_global_ms"": 310215.155, ""actual_duration_ms"": 608.562}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 310080.496, ""actual_onset_global_ms"": 310218.743, ""actual_offset_global_ms"": 311856.56, ""actual_duration_ms"": 1637.817}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 311856.56, ""actual_onset_global_ms"": 311895.908, ""actual_offset_global_ms"": 312056.124, ""actual_duration_ms"": 160.216}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779262126,58.622,2026-05-20T15:34:05.722,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,312049.239,312069.126,color,cue_color.wav,颜色,312189.821,500,312886.383,blue,boat,blue_boat,s,s,1,1925.928,314709.836,practice,,color,1.0,2520.431,correct,correct.wav,314727.193,150.0,315227.193,312649.239,312783.908,314709.836,3000,1925.928,314859.836,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 312049.239, ""actual_onset_global_ms"": 312069.126, ""actual_offset_global_ms"": 312185.032, ""actual_duration_ms"": 115.906}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 312149.239, ""actual_onset_global_ms"": 312189.405, ""actual_offset_global_ms"": 312780.893, ""actual_duration_ms"": 591.488}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 312649.239, ""actual_onset_global_ms"": 312783.908, ""actual_offset_global_ms"": 314709.836, ""actual_duration_ms"": 1925.928}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 314709.836, ""actual_onset_global_ms"": 314749.505, ""actual_offset_global_ms"": 314905.612, ""actual_duration_ms"": 156.107}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779262126,58.622,2026-05-20T15:34:08.572,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,314899.239,314921.677,color,cue_color.wav,颜色,315020.668,500,315717.231,red,boat,red_boat,j,j,1,4012.45,319649.836,practice,,color,1.0,4630.329,correct,correct.wav,319652.977,150.0,320152.977,315499.239,315637.386,319649.836,3000,4012.45,319799.836,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 314899.239, ""actual_onset_global_ms"": 314921.677, ""actual_offset_global_ms"": 315016.377, ""actual_duration_ms"": 94.7}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 314999.239, ""actual_onset_global_ms"": 315019.507, ""actual_offset_global_ms"": 315634.005, ""actual_duration_ms"": 614.498}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 315499.239, ""actual_onset_global_ms"": 315637.386, ""actual_offset_global_ms"": 319649.836, ""actual_duration_ms"": 4012.45}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 319649.836, ""actual_onset_global_ms"": 319672.72, ""actual_offset_global_ms"": 319833.578, ""actual_duration_ms"": 160.858}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779262126,58.622,2026-05-20T15:34:16.626,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,322953.811,322974.584,shape,cue_shape.wav,形状,323091.202,500,323857.452,blue,rabbit,blue_rabbit,s,s,1,5393.4,329036.991,practice,,shape,1.0,5946.271,correct,correct.wav,329041.596,150.0,329541.596,323553.811,323643.591,329036.991,3000,5393.4,329186.991,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 322953.811, ""actual_onset_global_ms"": 322974.584, ""actual_offset_global_ms"": 323084.321, ""actual_duration_ms"": 109.737}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 323053.811, ""actual_onset_global_ms"": 323090.72, ""actual_offset_global_ms"": 323641.584, ""actual_duration_ms"": 550.864}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 323553.811, ""actual_onset_global_ms"": 323643.591, ""actual_offset_global_ms"": 329036.991, ""actual_duration_ms"": 5393.4}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 329036.991, ""actual_onset_global_ms"": 329057.858, ""actual_offset_global_ms"": 329217.705, ""actual_duration_ms"": 159.847}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779262126,58.622,2026-05-20T15:34:22.880,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,329207.694,329230.447,shape,cue_shape.wav,形状,329338.571,500,330104.821,red,boat,red_boat,j,j,1,2799.012,332684.288,practice,,shape,1.0,3346.35,correct,correct.wav,332699.445,150.0,333199.445,329807.694,329885.276,332684.288,3000,2799.012,332834.288,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 329207.694, ""actual_onset_global_ms"": 329230.447, ""actual_offset_global_ms"": 329335.877, ""actual_duration_ms"": 105.43}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 329307.694, ""actual_onset_global_ms"": 329337.938, ""actual_offset_global_ms"": 329885.282, ""actual_duration_ms"": 547.344}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 329807.694, ""actual_onset_global_ms"": 329885.276, ""actual_offset_global_ms"": 332684.288, ""actual_duration_ms"": 2799.012}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 332684.288, ""actual_onset_global_ms"": 332719.311, ""actual_offset_global_ms"": 332882.342, ""actual_duration_ms"": 163.031}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779262126,58.622,2026-05-20T15:34:26.547,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,332873.686,332889.098,shape,cue_shape.wav,形状,332996.449,500,333762.699,red,rabbit,red_rabbit,s,s,1,2264.554,335819.341,practice,,shape,1.0,2823.975,correct,correct.wav,335820.676,150.0,336320.676,333473.686,333554.787,335819.341,3000,2264.554,335969.341,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 332873.686, ""actual_onset_global_ms"": 332889.098, ""actual_offset_global_ms"": 332991.115, ""actual_duration_ms"": 102.017}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 332973.686, ""actual_onset_global_ms"": 332995.366, ""actual_offset_global_ms"": 333556.377, ""actual_duration_ms"": 561.011}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 333473.686, ""actual_onset_global_ms"": 333554.787, ""actual_offset_global_ms"": 335819.341, ""actual_duration_ms"": 2264.554}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 335819.341, ""actual_onset_global_ms"": 335842.63, ""actual_offset_global_ms"": 336000.749, ""actual_duration_ms"": 158.119}]"
014,014_T1_20260520_152846,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779262126,58.622,2026-05-20T15:34:29.664,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,335990.991,336009.282,shape,cue_shape.wav,形状,336119.767,500,336886.017,red,boat,red_boat,j,j,1,2600.986,339285.151,practice,,shape,1.0,3165.904,correct,correct.wav,339293.092,150.0,339793.092,336590.991,336684.165,339285.151,3000,2600.986,339435.151,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 335990.991, ""actual_onset_global_ms"": 336009.282, ""actual_offset_global_ms"": 336114.699, ""actual_duration_ms"": 105.417}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 336090.991, ""actual_onset_global_ms"": 336119.247, ""actual_offset_global_ms"": 336683.158, ""actual_duration_ms"": 563.911}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 336590.991, ""actual_onset_global_ms"": 336684.165, ""actual_offset_global_ms"": 339285.151, ""actual_duration_ms"": 2600.986}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 339285.151, ""actual_onset_global_ms"": 339315.004, ""actual_offset_global_ms"": 339470.404, ""actual_duration_ms"": 155.4}]"
