participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,trigger_trial_index,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1777706857,239.464,2026-05-02T15:28:16.323,0,0,0,1,36619.451,36645.607,practice_single,right,none,>,j,j,1,2929.066,39667.161,correct,,36719.451,36738.095,39667.161,3000,2929.066,40267.161,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 36619.451, ""actual_onset_global_ms"": 36645.607, ""actual_offset_global_ms"": 36730.99, ""actual_duration_ms"": 85.383}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 36719.451, ""actual_onset_global_ms"": 36738.095, ""actual_offset_global_ms"": 39667.161, ""actual_duration_ms"": 2929.066}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 39667.161, ""actual_onset_global_ms"": 39692.043, ""actual_offset_global_ms"": 40291.855, ""actual_duration_ms"": 599.812}]",correct.wav,39683.416,600.0,40283.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1777706857,239.464,2026-05-02T15:28:19.994,0,0,0,1,40289.888,40294.016,practice_single,right,none,>,j,j,1,1661.696,42058.685,correct,,40389.888,40396.989,42058.685,3000,1661.696,42658.685,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 40289.888, ""actual_onset_global_ms"": 40294.016, ""actual_offset_global_ms"": 40396.701, ""actual_duration_ms"": 102.685}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 40389.888, ""actual_onset_global_ms"": 40396.989, ""actual_offset_global_ms"": 42058.685, ""actual_duration_ms"": 1661.696}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 42058.685, ""actual_onset_global_ms"": 42062.85, ""actual_offset_global_ms"": 42667.03, ""actual_duration_ms"": 604.18}]",correct.wav,42058.885,600.0,42658.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1777706857,239.464,2026-05-02T15:28:22.369,0,0,0,1,42664.764,42671.159,practice_single,left,none,<,s,s,1,1665.548,44438.37,correct,,42764.764,42772.822,44438.37,3000,1665.548,45038.37,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 42664.764, ""actual_onset_global_ms"": 42671.159, ""actual_offset_global_ms"": 42771.457, ""actual_duration_ms"": 100.298}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 42764.764, ""actual_onset_global_ms"": 42772.822, ""actual_offset_global_ms"": 44438.37, ""actual_duration_ms"": 1665.548}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 44438.37, ""actual_onset_global_ms"": 44442.634, ""actual_offset_global_ms"": 45045.646, ""actual_duration_ms"": 603.012}]",correct.wav,44438.641,600.0,45038.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1777706857,239.464,2026-05-02T15:28:24.747,0,0,0,1,45043.46,45047.684,practice_single,left,none,<,s,s,1,1486.458,46638.497,correct,,45143.46,45152.039,46638.497,3000,1486.458,47238.497,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 45043.46, ""actual_onset_global_ms"": 45047.684, ""actual_offset_global_ms"": 45151.272, ""actual_duration_ms"": 103.588}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 45143.46, ""actual_onset_global_ms"": 45152.039, ""actual_offset_global_ms"": 46638.497, ""actual_duration_ms"": 1486.458}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 46638.497, ""actual_onset_global_ms"": 46647.165, ""actual_offset_global_ms"": 47249.932, ""actual_duration_ms"": 602.767}]",correct.wav,46642.795,600.0,47242.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1777706857,239.464,2026-05-02T15:28:26.952,0,0,0,1,47247.732,47253.813,practice_single,right,none,>,j,j,1,676.636,48032.338,correct,,47347.732,47355.702,48032.338,3000,676.636,48632.338,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 47247.732, ""actual_onset_global_ms"": 47253.813, ""actual_offset_global_ms"": 47355.499, ""actual_duration_ms"": 101.686}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 47347.732, ""actual_onset_global_ms"": 47355.702, ""actual_offset_global_ms"": 48032.338, ""actual_duration_ms"": 676.636}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 48032.338, ""actual_onset_global_ms"": 48041.617, ""actual_offset_global_ms"": 48641.418, ""actual_duration_ms"": 599.801}]",correct.wav,48033.986,600.0,48633.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1777706857,239.464,2026-05-02T15:28:28.344,0,0,0,1,48639.205,48643.259,practice_single,left,none,<,s,s,1,566.85,49312.619,correct,,48739.205,48745.769,49312.619,3000,566.85,49912.619,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 48639.205, ""actual_onset_global_ms"": 48643.259, ""actual_offset_global_ms"": 48745.559, ""actual_duration_ms"": 102.3}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 48739.205, ""actual_onset_global_ms"": 48745.769, ""actual_offset_global_ms"": 49312.619, ""actual_duration_ms"": 566.85}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 49312.619, ""actual_onset_global_ms"": 49318.0, ""actual_offset_global_ms"": 49920.604, ""actual_duration_ms"": 602.604}]",correct.wav,49314.087,600.0,49914.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,congruent,1777706857,239.464,2026-05-02T15:28:32.722,0,0,0,1,53017.448,53023.869,congruent,left,left,<<<<<,s,s,1,1644.37,54769.219,correct,1.0,53117.448,53124.849,54769.219,3000,1644.37,55369.219,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 53017.448, ""actual_onset_global_ms"": 53023.869, ""actual_offset_global_ms"": 53123.568, ""actual_duration_ms"": 99.699}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 53117.448, ""actual_onset_global_ms"": 53124.849, ""actual_offset_global_ms"": 54769.219, ""actual_duration_ms"": 1644.37}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 54769.219, ""actual_onset_global_ms"": 54781.798, ""actual_offset_global_ms"": 55383.128, ""actual_duration_ms"": 601.33}]",correct.wav,54777.507,600.0,55377.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,incongruent,1777706857,239.464,2026-05-02T15:28:35.085,0,0,0,1,55380.83,55386.769,incongruent,left,right,>><>>,s,s,1,910.407,56400.358,correct,1.0,55480.83,55489.951,56400.358,3000,910.407,57000.358,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 55380.83, ""actual_onset_global_ms"": 55386.769, ""actual_offset_global_ms"": 55488.533, ""actual_duration_ms"": 101.764}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 55480.83, ""actual_onset_global_ms"": 55489.951, ""actual_offset_global_ms"": 56400.358, ""actual_duration_ms"": 910.407}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 56400.358, ""actual_onset_global_ms"": 56410.623, ""actual_offset_global_ms"": 57012.273, ""actual_duration_ms"": 601.65}]",correct.wav,56406.429,600.0,57006.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,congruent,1777706857,239.464,2026-05-02T15:28:36.714,0,0,0,1,57009.998,57014.054,congruent,right,right,>>>>>,j,j,1,918.783,58037.018,correct,1.0,57109.998,57118.235,58037.018,3000,918.783,58637.018,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 57009.998, ""actual_onset_global_ms"": 57014.054, ""actual_offset_global_ms"": 57116.827, ""actual_duration_ms"": 102.773}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 57109.998, ""actual_onset_global_ms"": 57118.235, ""actual_offset_global_ms"": 58037.018, ""actual_duration_ms"": 918.783}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 58037.018, ""actual_onset_global_ms"": 58043.739, ""actual_offset_global_ms"": 58645.653, ""actual_duration_ms"": 601.914}]",correct.wav,58039.429,600.0,58639.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12_T1_20260502_152737,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,incongruent,1777706857,239.464,2026-05-02T15:28:38.348,0,0,0,1,58643.606,58649.231,incongruent,right,left,<<><<,j,j,1,889.989,59642.687,correct,1.0,58743.606,58752.698,59642.687,3000,889.989,60242.687,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 58643.606, ""actual_onset_global_ms"": 58649.231, ""actual_offset_global_ms"": 58751.067, ""actual_duration_ms"": 101.836}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 58743.606, ""actual_onset_global_ms"": 58752.698, ""actual_offset_global_ms"": 59642.687, ""actual_duration_ms"": 889.989}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 59642.687, ""actual_onset_global_ms"": 59649.438, ""actual_offset_global_ms"": 60249.942, ""actual_duration_ms"": 600.504}]",correct.wav,59645.605,600.0,60245.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
