participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,intended_trial_start_ms,actual_trial_start_ms,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,response_correct,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,rt_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,repeated_audio_once_in_practice,stage_records_json,termination_reason,terminal_span_length
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,1,1,practice,span_2,1776938755,60.0,2026-04-23T18:11:45.697,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,347078.245,347190.023,2,1,1,"[8, 4]","[""4"", ""8""]","[""4"", ""8""]",48,onscreen_mouse,3356.004,4542.08,1,1,0,0,0,3,[508.808],,"[347192.66, 348196.829]","[""digit_8.wav"", ""digit_4.wav""]","[{""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 347192.66, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 347692.66}, {""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 348196.829, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 348696.829}]",,347178.245,347192.66,353833.807,2000,6641.147,353833.807,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 347078.245, ""actual_onset_global_ms"": 347190.023, ""actual_offset_global_ms"": 347206.69, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 347178.245, ""actual_onset_global_ms"": 347192.66, ""actual_offset_global_ms"": 348696.829, ""actual_duration_ms"": 1504.169}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 348696.829, ""actual_onset_global_ms"": 348764.066, ""actual_offset_global_ms"": 349260.317, ""actual_duration_ms"": 496.251}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 349260.317, ""actual_onset_global_ms"": 349291.584, ""actual_offset_global_ms"": 353833.807, ""actual_duration_ms"": 4542.223}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,2,2,practice,span_2,1776938755,60.0,2026-04-23T18:11:52.456,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,353836.732,353937.854,2,2,1,"[1, 5]","[""5"", ""1""]","[""5"", ""1""]",51,onscreen_mouse,1638.522,2706.509,1,1,0,0,0,3,[387.914],,"[364004.289, 365016.545]","[""digit_1.wav"", ""digit_5.wav""]","[{""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 364004.289, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 364504.289}, {""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 365016.545, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 365516.545}]",,353936.732,353939.881,368771.927,2000,14832.046,368771.927,1,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 353836.732, ""actual_onset_global_ms"": 353937.854, ""actual_offset_global_ms"": 353954.521, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 353936.732, ""actual_onset_global_ms"": 353939.881, ""actual_offset_global_ms"": 355474.133, ""actual_duration_ms"": 1534.252}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 355474.133, ""actual_onset_global_ms"": 355507.918, ""actual_offset_global_ms"": 356019.999, ""actual_duration_ms"": 512.081}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 356019.999, ""actual_onset_global_ms"": 356020.24, ""actual_offset_global_ms"": 358851.211, ""actual_duration_ms"": 2830.971}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 364004.198, ""actual_onset_global_ms"": 364004.289, ""actual_offset_global_ms"": 365516.545, ""actual_duration_ms"": 1512.256}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 365516.545, ""actual_onset_global_ms"": 365561.187, ""actual_offset_global_ms"": 366065.692, ""actual_duration_ms"": 504.505}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,3,3,practice,span_2,1776938755,60.0,2026-04-23T18:12:07.394,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,368775.731,368874.304,2,3,1,"[4, 3]","[""3"", ""4""]","[""3"", ""4""]",34,onscreen_mouse,979.374,2272.417,1,1,0,0,0,3,[576.701],,"[368974.984, 370005.255]","[""digit_4.wav"", ""digit_3.wav""]","[{""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 368974.984, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 369474.984}, {""audio_file"": ""digit_3.wav"", ""audio_start_global_ms"": 370005.255, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 370505.255}]",,368875.731,368974.984,373344.605,2000,4369.621,373344.605,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 368775.731, ""actual_onset_global_ms"": 368874.304, ""actual_offset_global_ms"": 368991.399, ""actual_duration_ms"": 117.095}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 368875.731, ""actual_onset_global_ms"": 368974.984, ""actual_offset_global_ms"": 370505.255, ""actual_duration_ms"": 1530.271}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 370505.255, ""actual_onset_global_ms"": 370565.141, ""actual_offset_global_ms"": 371069.422, ""actual_duration_ms"": 504.281}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 371069.422, ""actual_onset_global_ms"": 371072.029, ""actual_offset_global_ms"": 373344.605, ""actual_duration_ms"": 2272.576}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,4,4,practice,span_2,1776938755,60.0,2026-04-23T18:12:11.966,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,373348.05,373449.505,2,4,1,"[7, 9]","[""9"", ""7""]","[""9"", ""7""]",97,onscreen_mouse,1094.211,2631.34,1,1,0,0,0,3,[879.636],,"[373452.125, 374486.396]","[""digit_7.wav"", ""digit_9.wav""]","[{""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 373452.125, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 373952.125}, {""audio_file"": ""digit_9.wav"", ""audio_start_global_ms"": 374486.396, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 374986.396}]",,373448.05,373452.125,378179.087,2000,4726.962,378179.087,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 373348.05, ""actual_onset_global_ms"": 373449.505, ""actual_offset_global_ms"": 373466.172, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 373448.05, ""actual_onset_global_ms"": 373452.125, ""actual_offset_global_ms"": 374986.396, ""actual_duration_ms"": 1534.271}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 374986.396, ""actual_onset_global_ms"": 375028.776, ""actual_offset_global_ms"": 375544.039, ""actual_duration_ms"": 515.263}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 375544.039, ""actual_onset_global_ms"": 375547.639, ""actual_offset_global_ms"": 378179.087, ""actual_duration_ms"": 2631.448}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,5,5,practice,span_2,1776938755,60.0,2026-04-23T18:12:16.801,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,378182.908,378281.928,2,5,1,"[2, 8]","[""8"", ""2""]","[""8"", ""2""]",82,onscreen_mouse,755.893,2014.134,1,1,0,0,0,3,[551.461],,"[378382.509, 379418.546]","[""digit_2.wav"", ""digit_8.wav""]","[{""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 378382.509, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 378882.509}, {""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 379418.546, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 379918.546}]",,378282.908,378382.509,382505.819,2000,4123.31,382505.819,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 378182.908, ""actual_onset_global_ms"": 378281.928, ""actual_offset_global_ms"": 378398.991, ""actual_duration_ms"": 117.063}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 378282.908, ""actual_onset_global_ms"": 378382.509, ""actual_offset_global_ms"": 379918.546, ""actual_duration_ms"": 1536.037}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 379918.546, ""actual_onset_global_ms"": 379987.207, ""actual_offset_global_ms"": 380488.267, ""actual_duration_ms"": 501.06}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 380488.267, ""actual_onset_global_ms"": 380490.343, ""actual_offset_global_ms"": 382505.819, ""actual_duration_ms"": 2015.476}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,practice_digitspan,practice,1,6,6,practice,span_2,1776938755,60.0,2026-04-23T18:12:21.128,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,382509.067,382609.333,2,6,1,"[5, 6]","[""6"", ""5""]","[""6"", ""5""]",65,onscreen_mouse,904.246,2068.838,1,1,0,0,0,3,[487.087],,"[382611.471, 383658.211]","[""digit_5.wav"", ""digit_6.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 382611.471, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 383111.471}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 383658.211, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 384158.211}]",,382609.067,382611.471,386816.51,2000,4205.039,386816.51,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 382509.067, ""actual_onset_global_ms"": 382609.333, ""actual_offset_global_ms"": 382626.0, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 382609.067, ""actual_onset_global_ms"": 382611.471, ""actual_offset_global_ms"": 384158.211, ""actual_duration_ms"": 1546.74}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 384158.211, ""actual_onset_global_ms"": 384229.624, ""actual_offset_global_ms"": 384746.023, ""actual_duration_ms"": 516.399}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 384746.023, ""actual_onset_global_ms"": 384747.179, ""actual_offset_global_ms"": 386816.51, ""actual_duration_ms"": 2069.331}]",,
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_2,formal,1,1,7,formal,span_2,1776938755,60.0,2026-04-23T18:12:37.847,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,399228.959,399335.134,2,1,1,"[4, 7]","[""7"", ""4""]","[""7"", ""4""]",74,onscreen_mouse,1424.355,2417.109,1,1,0,0,0,3,[335.168],advance,"[399337.307, 400373.658]","[""digit_4.wav"", ""digit_7.wav""]","[{""audio_file"": ""digit_4.wav"", ""audio_start_global_ms"": 399337.307, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 399837.307}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 400373.658, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 400873.658}]",,399328.959,399337.307,403843.344,2000,4506.037,403843.344,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 399228.959, ""actual_onset_global_ms"": 399335.134, ""actual_offset_global_ms"": 399351.801, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 399328.959, ""actual_onset_global_ms"": 399337.307, ""actual_offset_global_ms"": 400873.658, ""actual_duration_ms"": 1536.351}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 400873.658, ""actual_onset_global_ms"": 400912.134, ""actual_offset_global_ms"": 401422.332, ""actual_duration_ms"": 510.198}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 401422.332, ""actual_onset_global_ms"": 401426.014, ""actual_offset_global_ms"": 403843.344, ""actual_duration_ms"": 2417.33}]",two_failures_in_span,7.0
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_2,formal,1,2,8,formal,span_2,1776938755,60.0,2026-04-23T18:12:42.466,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,403847.278,403945.337,2,2,1,"[1, 6]","[""6"", ""1""]","[""6"", ""1""]",61,onscreen_mouse,1435.375,2882.603,1,1,0,0,0,3,[586.174],advance,"[404046.749, 405089.488]","[""digit_1.wav"", ""digit_6.wav""]","[{""audio_file"": ""digit_1.wav"", ""audio_start_global_ms"": 404046.749, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 404546.749}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 405089.488, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 405589.488}]",,403947.278,404046.749,409045.278,2000,4998.529,409045.278,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 403847.278, ""actual_onset_global_ms"": 403945.337, ""actual_offset_global_ms"": 404063.199, ""actual_duration_ms"": 117.862}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 2000, ""intended_onset_ms"": 403947.278, ""actual_onset_global_ms"": 404046.749, ""actual_offset_global_ms"": 405589.488, ""actual_duration_ms"": 1542.739}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 405589.488, ""actual_onset_global_ms"": 405657.549, ""actual_offset_global_ms"": 406159.988, ""actual_duration_ms"": 502.439}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 406159.988, ""actual_onset_global_ms"": 406162.399, ""actual_offset_global_ms"": 409045.278, ""actual_duration_ms"": 2882.879}]",two_failures_in_span,7.0
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,1,9,formal,span_3,1776938755,60.0,2026-04-23T18:12:47.669,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,409050.954,409150.005,3,1,2,"[5, 6, 2]","[""2"", ""6"", ""5""]","[""2"", ""6"", ""5""]",265,onscreen_mouse,1405.554,3051.364,1,1,0,0,0,4,"[469.152, 546.273]",advance,"[409252.298, 410253.66, 411268.305]","[""digit_5.wav"", ""digit_6.wav"", ""digit_2.wav""]","[{""audio_file"": ""digit_5.wav"", ""audio_start_global_ms"": 409252.298, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 409752.298}, {""audio_file"": ""digit_6.wav"", ""audio_start_global_ms"": 410253.66, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 410753.66}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 411268.305, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 411768.305}]",,409150.954,409252.298,415388.772,3000,6136.474,415388.772,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 409050.954, ""actual_onset_global_ms"": 409150.005, ""actual_offset_global_ms"": 409268.798, ""actual_duration_ms"": 118.793}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 409150.954, ""actual_onset_global_ms"": 409252.298, ""actual_offset_global_ms"": 411768.305, ""actual_duration_ms"": 2516.007}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 411768.305, ""actual_onset_global_ms"": 411830.107, ""actual_offset_global_ms"": 412338.673, ""actual_duration_ms"": 508.566}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 412338.673, ""actual_onset_global_ms"": 412337.28, ""actual_offset_global_ms"": 415388.772, ""actual_duration_ms"": 3051.492}]",two_failures_in_span,7.0
007,007_T1_20260423_180555,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,digit_span,3,formal_span_3,formal,2,2,10,formal,span_3,1776938755,60.0,2026-04-23T18:12:54.010,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,none,0,0,0,0,415392.091,415492.336,3,2,2,"[8, 7, 2]","[""2"", ""7"", ""8""]","[""2"", ""7"", ""8""]",278,onscreen_mouse,2598.809,4051.711,1,1,0,0,0,4,"[612.608, 321.504]",advance,"[415494.317, 416546.492, 417527.468]","[""digit_8.wav"", ""digit_7.wav"", ""digit_2.wav""]","[{""audio_file"": ""digit_8.wav"", ""audio_start_global_ms"": 415494.317, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 415994.317}, {""audio_file"": ""digit_7.wav"", ""audio_start_global_ms"": 416546.492, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 417046.492}, {""audio_file"": ""digit_2.wav"", ""audio_start_global_ms"": 417527.468, ""audio_expected_duration_ms"": 500, ""audio_stop_global_ms"": 418027.468}]",,415492.091,415494.317,422633.473,3000,7139.156,422633.473,0,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 415392.091, ""actual_onset_global_ms"": 415492.336, ""actual_offset_global_ms"": 415509.003, ""actual_duration_ms"": 16.667}, {""stage_name"": ""auditory_sequence"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 415492.091, ""actual_onset_global_ms"": 415494.317, ""actual_offset_global_ms"": 418027.468, ""actual_duration_ms"": 2533.151}, {""stage_name"": ""wait"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 418027.468, ""actual_onset_global_ms"": 418065.603, ""actual_offset_global_ms"": 418582.233, ""actual_duration_ms"": 516.63}, {""stage_name"": ""input_panel"", ""planned_duration_ms"": 15000, ""intended_onset_ms"": 418582.233, ""actual_onset_global_ms"": 418581.593, ""actual_offset_global_ms"": 422633.473, ""actual_duration_ms"": 4051.88}]",two_failures_in_span,7.0
