participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,trigger_trial_index,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1779262414,957.492,2026-05-20T15:34:03.218,0,0,0,1,27056.883,27072.553,practice_single,right,none,>,j,j,1,13225.546,40393.209,correct,,27156.883,27167.663,40393.209,3000,13225.546,40993.209,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 27056.883, ""actual_onset_global_ms"": 27072.553, ""actual_offset_global_ms"": 27160.127, ""actual_duration_ms"": 87.574}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 27156.883, ""actual_onset_global_ms"": 27167.663, ""actual_offset_global_ms"": 40393.209, ""actual_duration_ms"": 13225.546}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 40393.209, ""actual_onset_global_ms"": 40421.004, ""actual_offset_global_ms"": 41013.232, ""actual_duration_ms"": 592.228}]",correct.wav,40410.681,600.0,41010.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1779262414,957.492,2026-05-20T15:34:17.178,0,0,0,1,41018.38,41022.816,practice_single,left,none,<,s,j,0,910.384,42035.624,incorrect,,41118.38,41125.24,42035.624,3000,910.384,42635.624,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 41018.38, ""actual_onset_global_ms"": 41022.816, ""actual_offset_global_ms"": 41122.29, ""actual_duration_ms"": 99.474}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 41118.38, ""actual_onset_global_ms"": 41125.24, ""actual_offset_global_ms"": 42035.624, ""actual_duration_ms"": 910.384}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 42035.624, ""actual_onset_global_ms"": 42042.882, ""actual_offset_global_ms"": 42641.626, ""actual_duration_ms"": 598.744}]",incorrect.wav,42037.352,600.0,42637.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1779262414,957.492,2026-05-20T15:34:18.804,0,0,0,1,42643.843,42650.233,practice_single,left,none,<,s,s,1,10167.018,52919.588,correct,,42743.843,42752.57,52919.588,3000,10167.018,53519.588,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 42643.843, ""actual_onset_global_ms"": 42650.233, ""actual_offset_global_ms"": 42747.263, ""actual_duration_ms"": 97.03}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 42743.843, ""actual_onset_global_ms"": 42752.57, ""actual_offset_global_ms"": 52919.588, ""actual_duration_ms"": 10167.018}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 52919.588, ""actual_onset_global_ms"": 52927.891, ""actual_offset_global_ms"": 53525.54, ""actual_duration_ms"": 597.649}]",correct.wav,52923.594,600.0,53523.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1779262414,957.492,2026-05-20T15:34:29.690,0,0,0,1,53529.389,53533.258,practice_single,right,none,>,j,j,1,7299.941,60937.749,correct,,53629.389,53637.808,60937.749,3000,7299.941,61537.749,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 53529.389, ""actual_onset_global_ms"": 53533.258, ""actual_offset_global_ms"": 53634.195, ""actual_duration_ms"": 100.937}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 53629.389, ""actual_onset_global_ms"": 53637.808, ""actual_offset_global_ms"": 60937.749, ""actual_duration_ms"": 7299.941}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 60937.749, ""actual_onset_global_ms"": 60946.93, ""actual_offset_global_ms"": 61546.443, ""actual_duration_ms"": 599.513}]",correct.wav,60943.323,600.0,61543.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1779262414,957.492,2026-05-20T15:34:37.709,0,0,0,1,61548.555,61553.409,practice_single,right,none,>,j,j,1,3117.36,64772.686,correct,,61648.555,61655.326,64772.686,3000,3117.36,65372.686,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 61548.555, ""actual_onset_global_ms"": 61553.409, ""actual_offset_global_ms"": 61650.53, ""actual_duration_ms"": 97.121}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 61648.555, ""actual_onset_global_ms"": 61655.326, ""actual_offset_global_ms"": 64772.686, ""actual_duration_ms"": 3117.36}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 64772.686, ""actual_onset_global_ms"": 64779.835, ""actual_offset_global_ms"": 65379.644, ""actual_duration_ms"": 599.809}]",correct.wav,64775.926,600.0,65375.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1779262414,957.492,2026-05-20T15:34:41.543,0,0,0,1,65381.855,65385.674,practice_single,left,none,<,s,s,1,16513.492,82001.568,correct,,65481.855,65488.076,82001.568,3000,16513.492,82601.568,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 65381.855, ""actual_onset_global_ms"": 65385.674, ""actual_offset_global_ms"": 65483.258, ""actual_duration_ms"": 97.584}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 65481.855, ""actual_onset_global_ms"": 65488.076, ""actual_offset_global_ms"": 82001.568, ""actual_duration_ms"": 16513.492}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 82001.568, ""actual_onset_global_ms"": 82009.656, ""actual_offset_global_ms"": 82608.397, ""actual_duration_ms"": 598.741}]",correct.wav,82006.018,600.0,82606.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,incongruent,1779262414,957.492,2026-05-20T15:35:08.317,0,0,0,1,92156.934,92162.365,incongruent,right,left,<<><<,j,j,1,17934.949,110199.544,correct,1.0,92256.934,92264.595,110199.544,3000,17934.949,110799.544,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 92156.934, ""actual_onset_global_ms"": 92162.365, ""actual_offset_global_ms"": 92258.1, ""actual_duration_ms"": 95.735}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 92256.934, ""actual_onset_global_ms"": 92264.595, ""actual_offset_global_ms"": 110199.544, ""actual_duration_ms"": 17934.949}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 110199.544, ""actual_onset_global_ms"": 110205.239, ""actual_offset_global_ms"": 110804.946, ""actual_duration_ms"": 599.707}]",correct.wav,110201.184,600.0,110801.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,incongruent,1779262414,957.492,2026-05-20T15:35:26.967,0,0,0,1,110806.991,110811.62,incongruent,left,right,>><>>,s,j,0,7546.8,118461.432,incorrect,1.0,110906.991,110914.632,118461.432,3000,7546.8,119061.432,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 110806.991, ""actual_onset_global_ms"": 110811.62, ""actual_offset_global_ms"": 110910.325, ""actual_duration_ms"": 98.705}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 110906.991, ""actual_onset_global_ms"": 110914.632, ""actual_offset_global_ms"": 118461.432, ""actual_duration_ms"": 7546.8}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 118461.432, ""actual_onset_global_ms"": 118469.824, ""actual_offset_global_ms"": 119069.152, ""actual_duration_ms"": 599.328}]",incorrect.wav,118466.082,600.0,119066.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,congruent,1779262414,957.492,2026-05-20T15:35:35.232,0,0,0,1,119071.242,119074.953,congruent,left,left,<<<<<,s,s,1,14264.106,133443.372,correct,1.0,119171.242,119179.266,133443.372,3000,14264.106,134043.372,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 119071.242, ""actual_onset_global_ms"": 119074.953, ""actual_offset_global_ms"": 119174.87, ""actual_duration_ms"": 99.917}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 119171.242, ""actual_onset_global_ms"": 119179.266, ""actual_offset_global_ms"": 133443.372, ""actual_duration_ms"": 14264.106}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 133443.372, ""actual_onset_global_ms"": 133452.141, ""actual_offset_global_ms"": 134049.991, ""actual_duration_ms"": 597.85}]",correct.wav,133448.268,600.0,134048.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,congruent,1779262414,957.492,2026-05-20T15:35:50.215,0,0,0,1,134053.71,134058.659,congruent,left,left,<<<<<,s,s,1,2123.936,136285.399,correct,1.0,134153.71,134161.463,136285.399,3000,2123.936,136885.399,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 134053.71, ""actual_onset_global_ms"": 134058.659, ""actual_offset_global_ms"": 134155.229, ""actual_duration_ms"": 96.57}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 134153.71, ""actual_onset_global_ms"": 134161.463, ""actual_offset_global_ms"": 136285.399, ""actual_duration_ms"": 2123.936}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 136285.399, ""actual_onset_global_ms"": 136291.245, ""actual_offset_global_ms"": 136889.652, ""actual_duration_ms"": 598.407}]",correct.wav,136285.929,600.0,136885.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
