participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,1,practice,color,1777101083,60.037,2026-04-25T15:14:24.737,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,174159.629,174238.251,color,cue_color.wav,颜色,174311.417,500,175007.979,red,boat,red_boat,j,j,1,7743.666,182615.641,practice,,color,1.0,8304.682,correct,correct.wav,182622.851,150.0,183122.851,174759.629,174871.975,182615.641,3000,7743.666,182765.641,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 174159.629, ""actual_onset_global_ms"": 174238.251, ""actual_offset_global_ms"": 174295.84, ""actual_duration_ms"": 57.589}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 174259.629, ""actual_onset_global_ms"": 174310.959, ""actual_offset_global_ms"": 174872.193, ""actual_duration_ms"": 561.234}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 174759.629, ""actual_onset_global_ms"": 174871.975, ""actual_offset_global_ms"": 182615.641, ""actual_duration_ms"": 7743.666}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 182615.641, ""actual_onset_global_ms"": 182648.644, ""actual_offset_global_ms"": 182801.752, ""actual_duration_ms"": 153.108}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,2,practice,color,1777101083,60.037,2026-04-25T15:14:33.369,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,182791.654,182812.205,color,cue_color.wav,颜色,182923.469,500,183620.032,blue,rabbit,blue_rabbit,s,s,1,1284.38,184773.846,practice,,color,1.0,1850.858,correct,correct.wav,184789.193,150.0,185289.193,183391.654,183489.466,184773.846,3000,1284.38,184923.846,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 182791.654, ""actual_onset_global_ms"": 182812.205, ""actual_offset_global_ms"": 182921.391, ""actual_duration_ms"": 109.186}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 182891.654, ""actual_onset_global_ms"": 182922.988, ""actual_offset_global_ms"": 183491.77, ""actual_duration_ms"": 568.782}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 183391.654, ""actual_onset_global_ms"": 183489.466, ""actual_offset_global_ms"": 184773.846, ""actual_duration_ms"": 1284.38}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 184773.846, ""actual_onset_global_ms"": 184806.762, ""actual_offset_global_ms"": 184971.336, ""actual_duration_ms"": 164.574}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,3,practice,color,1777101083,60.037,2026-04-25T15:14:35.541,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,184963.039,184987.976,color,cue_color.wav,颜色,185104.77,500,185801.332,red,boat,red_boat,j,j,1,720.146,186407.878,practice,,color,1.0,1303.632,correct,correct.wav,186422.661,150.0,186922.661,185563.039,185687.732,186407.878,3000,720.146,186557.878,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 184963.039, ""actual_onset_global_ms"": 184987.976, ""actual_offset_global_ms"": 185099.32, ""actual_duration_ms"": 111.344}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 185063.039, ""actual_onset_global_ms"": 185104.246, ""actual_offset_global_ms"": 185687.846, ""actual_duration_ms"": 583.6}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 185563.039, ""actual_onset_global_ms"": 185687.732, ""actual_offset_global_ms"": 186407.878, ""actual_duration_ms"": 720.146}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 186407.878, ""actual_onset_global_ms"": 186440.21, ""actual_offset_global_ms"": 186603.856, ""actual_duration_ms"": 163.646}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1777101083,60.037,2026-04-25T15:14:37.174,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,186596.481,186615.347,color,cue_color.wav,颜色,186726.473,500,187423.035,blue,boat,blue_boat,s,s,1,561.813,187876.633,practice,,color,1.0,1150.854,correct,correct.wav,187890.846,150.0,188390.846,187196.481,187314.82,187876.633,3000,561.813,188026.633,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 186596.481, ""actual_onset_global_ms"": 186615.347, ""actual_offset_global_ms"": 186723.566, ""actual_duration_ms"": 108.219}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 186696.481, ""actual_onset_global_ms"": 186725.779, ""actual_offset_global_ms"": 187312.265, ""actual_duration_ms"": 586.486}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 187196.481, ""actual_onset_global_ms"": 187314.82, ""actual_offset_global_ms"": 187876.633, ""actual_duration_ms"": 561.813}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 187876.633, ""actual_onset_global_ms"": 187910.794, ""actual_offset_global_ms"": 188068.32, ""actual_duration_ms"": 157.526}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1777101083,60.037,2026-04-25T15:14:38.639,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,188061.708,188082.13,color,cue_color.wav,颜色,188194.738,500,188891.301,red,rabbit,red_rabbit,j,j,1,1946.275,190721.42,practice,,color,1.0,2527.107,correct,correct.wav,190724.791,150.0,191224.791,188661.708,188775.145,190721.42,3000,1946.275,190871.42,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 188061.708, ""actual_onset_global_ms"": 188082.13, ""actual_offset_global_ms"": 188191.693, ""actual_duration_ms"": 109.563}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 188161.708, ""actual_onset_global_ms"": 188194.313, ""actual_offset_global_ms"": 188775.521, ""actual_duration_ms"": 581.208}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 188661.708, ""actual_onset_global_ms"": 188775.145, ""actual_offset_global_ms"": 190721.42, ""actual_duration_ms"": 1946.275}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 190721.42, ""actual_onset_global_ms"": 190742.546, ""actual_offset_global_ms"": 190904.46, ""actual_duration_ms"": 161.914}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1777101083,60.037,2026-04-25T15:14:41.475,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,190898.115,190921.396,color,cue_color.wav,颜色,191029.799,500,191726.361,blue,rabbit,blue_rabbit,s,s,1,2998.077,194619.405,practice,,color,1.0,3590.154,correct,correct.wav,194622.275,150.0,195122.275,191498.115,191621.328,194619.405,3000,2998.077,194769.405,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 190898.115, ""actual_onset_global_ms"": 190921.396, ""actual_offset_global_ms"": 191024.661, ""actual_duration_ms"": 103.265}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 190998.115, ""actual_onset_global_ms"": 191029.251, ""actual_offset_global_ms"": 191617.366, ""actual_duration_ms"": 588.115}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 191498.115, ""actual_onset_global_ms"": 191621.328, ""actual_offset_global_ms"": 194619.405, ""actual_duration_ms"": 2998.077}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 194619.405, ""actual_onset_global_ms"": 194638.952, ""actual_offset_global_ms"": 194791.28, ""actual_duration_ms"": 152.328}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1777101083,60.037,2026-04-25T15:14:47.446,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,196868.956,196890.158,shape,cue_shape.wav,形状,197000.781,500,197767.031,blue,boat,blue_boat,j,j,1,7905.03,205503.852,practice,,shape,1.0,8503.529,correct,correct.wav,205508.033,150.0,206008.033,197468.956,197598.822,205503.852,3000,7905.03,205653.852,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 196868.956, ""actual_onset_global_ms"": 196890.158, ""actual_offset_global_ms"": 196989.551, ""actual_duration_ms"": 99.393}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 196968.956, ""actual_onset_global_ms"": 197000.323, ""actual_offset_global_ms"": 197595.359, ""actual_duration_ms"": 595.036}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 197468.956, ""actual_onset_global_ms"": 197598.822, ""actual_offset_global_ms"": 205503.852, ""actual_duration_ms"": 7905.03}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 205503.852, ""actual_onset_global_ms"": 205526.119, ""actual_offset_global_ms"": 205687.46, ""actual_duration_ms"": 161.341}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1777101083,60.037,2026-04-25T15:14:56.257,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,205679.809,205709.557,shape,cue_shape.wav,形状,205813.074,500,206579.324,blue,rabbit,blue_rabbit,s,s,1,995.98,207402.562,practice,,shape,1.0,1589.946,correct,correct.wav,207405.384,150.0,207905.384,206279.809,206406.582,207402.562,3000,995.98,207552.562,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 205679.809, ""actual_onset_global_ms"": 205709.557, ""actual_offset_global_ms"": 205806.507, ""actual_duration_ms"": 96.95}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 205779.809, ""actual_onset_global_ms"": 205812.616, ""actual_offset_global_ms"": 206406.409, ""actual_duration_ms"": 593.793}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 206279.809, ""actual_onset_global_ms"": 206406.582, ""actual_offset_global_ms"": 207402.562, ""actual_duration_ms"": 995.98}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 207402.562, ""actual_onset_global_ms"": 207423.002, ""actual_offset_global_ms"": 207588.447, ""actual_duration_ms"": 165.445}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1777101083,60.037,2026-04-25T15:14:58.159,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,207581.832,207602.105,shape,cue_shape.wav,形状,207704.292,500,208470.542,red,boat,red_boat,j,j,1,994.108,209291.55,practice,,shape,1.0,1587.765,correct,correct.wav,209306.08,150.0,209806.08,208181.832,208297.442,209291.55,3000,994.108,209441.55,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 207581.832, ""actual_onset_global_ms"": 207602.105, ""actual_offset_global_ms"": 207702.091, ""actual_duration_ms"": 99.986}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 207681.832, ""actual_onset_global_ms"": 207703.785, ""actual_offset_global_ms"": 208293.802, ""actual_duration_ms"": 590.017}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 208181.832, ""actual_onset_global_ms"": 208297.442, ""actual_offset_global_ms"": 209291.55, ""actual_duration_ms"": 994.108}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 209291.55, ""actual_onset_global_ms"": 209322.573, ""actual_offset_global_ms"": 209473.033, ""actual_duration_ms"": 150.46}]"
017,017_T1_20260425_151123,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1777101083,60.037,2026-04-25T15:15:00.040,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,209462.324,209475.33,shape,cue_shape.wav,形状,209589.722,500,210355.972,red,boat,red_boat,j,j,1,669.193,210820.832,practice,,shape,1.0,1231.36,correct,correct.wav,210825.085,150.0,211325.085,210062.324,210151.639,210820.832,3000,669.193,210970.832,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 209462.324, ""actual_onset_global_ms"": 209475.33, ""actual_offset_global_ms"": 209587.219, ""actual_duration_ms"": 111.889}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 209562.324, ""actual_onset_global_ms"": 209589.472, ""actual_offset_global_ms"": 210147.828, ""actual_duration_ms"": 558.356}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 210062.324, ""actual_onset_global_ms"": 210151.639, ""actual_offset_global_ms"": 210820.832, ""actual_duration_ms"": 669.193}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 210820.832, ""actual_onset_global_ms"": 210844.54, ""actual_offset_global_ms"": 211007.278, ""actual_duration_ms"": 162.738}]"
