participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,accuracy,layout_generation_attempts,overlap_check_passed
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,11,23,formal,congruent,1779262414,957.492,2026-05-20T15:37:19.254,0,0,0,1,223092.89,223096.717,congruent,left,left,<<<<<,s,s,1,3255.925,226456.659,none,,223192.89,223200.734,226456.659,3000,3255.925,226456.659,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 223092.89, ""actual_onset_global_ms"": 223096.717, ""actual_offset_global_ms"": 223196.255, ""actual_duration_ms"": 99.538}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 223192.89, ""actual_onset_global_ms"": 223200.734, ""actual_offset_global_ms"": 226456.659, ""actual_duration_ms"": 3255.925}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,12,24,formal,incongruent,1779262414,957.492,2026-05-20T15:37:22.626,0,0,0,1,226465.838,226471.215,incongruent,right,left,<<><<,j,s,0,2594.959,229170.488,none,,226565.838,226575.529,229170.488,3000,2594.959,229170.488,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 226465.838, ""actual_onset_global_ms"": 226471.215, ""actual_offset_global_ms"": 226569.333, ""actual_duration_ms"": 98.118}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 226565.838, ""actual_onset_global_ms"": 226575.529, ""actual_offset_global_ms"": 229170.488, ""actual_duration_ms"": 2594.959}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,13,25,formal,congruent,1779262414,957.492,2026-05-20T15:37:25.338,0,0,0,1,229177.395,229182.234,congruent,right,right,>>>>>,j,j,1,5294.446,234580.334,none,,229277.395,229285.888,234580.334,3000,5294.446,234580.334,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 229177.395, ""actual_onset_global_ms"": 229182.234, ""actual_offset_global_ms"": 229279.572, ""actual_duration_ms"": 97.338}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 229277.395, ""actual_onset_global_ms"": 229285.888, ""actual_offset_global_ms"": 234580.334, ""actual_duration_ms"": 5294.446}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,14,26,formal,congruent,1779262414,957.492,2026-05-20T15:37:30.750,0,0,0,1,234588.698,234592.45,congruent,left,left,<<<<<,s,s,1,2875.311,237572.535,none,,234688.698,234697.224,237572.535,3000,2875.311,237572.535,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 234588.698, ""actual_onset_global_ms"": 234592.45, ""actual_offset_global_ms"": 234692.797, ""actual_duration_ms"": 100.347}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 234688.698, ""actual_onset_global_ms"": 234697.224, ""actual_offset_global_ms"": 237572.535, ""actual_duration_ms"": 2875.311}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,15,27,formal,congruent,1779262414,957.492,2026-05-20T15:37:33.740,0,0,0,1,237579.512,237584.128,congruent,right,right,>>>>>,j,j,1,3873.183,241561.879,none,,237679.512,237688.696,241561.879,3000,3873.183,241561.879,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 237579.512, ""actual_onset_global_ms"": 237584.128, ""actual_offset_global_ms"": 237681.915, ""actual_duration_ms"": 97.787}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 237679.512, ""actual_onset_global_ms"": 237688.696, ""actual_offset_global_ms"": 241561.879, ""actual_duration_ms"": 3873.183}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,16,28,formal,incongruent,1779262414,957.492,2026-05-20T15:37:37.730,0,0,0,1,241568.75,241572.845,incongruent,right,left,<<><<,j,j,1,9459.803,251136.649,none,,241668.75,241676.846,251136.649,3000,9459.803,251136.649,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 241568.75, ""actual_onset_global_ms"": 241572.845, ""actual_offset_global_ms"": 241670.636, ""actual_duration_ms"": 97.791}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 241668.75, ""actual_onset_global_ms"": 241676.846, ""actual_offset_global_ms"": 251136.649, ""actual_duration_ms"": 9459.803}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,17,29,formal,incongruent,1779262414,957.492,2026-05-20T15:37:47.306,0,0,0,1,251145.516,251150.374,incongruent,right,left,<<><<,j,j,1,2817.797,254072.486,none,,251245.516,251254.689,254072.486,3000,2817.797,254072.486,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 251145.516, ""actual_onset_global_ms"": 251150.374, ""actual_offset_global_ms"": 251250.441, ""actual_duration_ms"": 100.067}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 251245.516, ""actual_onset_global_ms"": 251254.689, ""actual_offset_global_ms"": 254072.486, ""actual_duration_ms"": 2817.797}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,18,30,formal,congruent,1779262414,957.492,2026-05-20T15:37:50.242,0,0,0,1,254080.784,254084.769,congruent,left,left,<<<<<,s,s,1,4032.912,258221.34,none,,254180.784,254188.428,258221.34,3000,4032.912,258221.34,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 254080.784, ""actual_onset_global_ms"": 254084.769, ""actual_offset_global_ms"": 254182.104, ""actual_duration_ms"": 97.335}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 254180.784, ""actual_onset_global_ms"": 254188.428, ""actual_offset_global_ms"": 258221.34, ""actual_duration_ms"": 4032.912}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,19,31,formal,congruent,1779262414,957.492,2026-05-20T15:37:54.390,0,0,0,1,258229.608,258234.404,congruent,left,left,<<<<<,s,s,1,1981.635,260319.801,none,,258329.608,258338.166,260319.801,3000,1981.635,260319.801,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 258229.608, ""actual_onset_global_ms"": 258234.404, ""actual_offset_global_ms"": 258333.547, ""actual_duration_ms"": 99.143}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 258329.608, ""actual_onset_global_ms"": 258338.166, ""actual_offset_global_ms"": 260319.801, ""actual_duration_ms"": 1981.635}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,20,32,formal,incongruent,1779262414,957.492,2026-05-20T15:37:56.489,0,0,0,1,260329.322,260334.096,incongruent,left,right,>><>>,s,j,0,5344.521,265783.609,none,,260429.322,260439.088,265783.609,3000,5344.521,265783.609,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 260329.322, ""actual_onset_global_ms"": 260334.096, ""actual_offset_global_ms"": 260434.359, ""actual_duration_ms"": 100.263}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 260429.322, ""actual_onset_global_ms"": 260439.088, ""actual_offset_global_ms"": 265783.609, ""actual_duration_ms"": 5344.521}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,1,33,formal,incongruent,1779262414,957.492,2026-05-20T15:38:01.949,0,0,0,1,265788.131,265792.133,incongruent,right,left,<<><<,j,s,0,3573.875,269469.487,none,,265888.131,265895.612,269469.487,3000,3573.875,269469.487,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 265788.131, ""actual_onset_global_ms"": 265792.133, ""actual_offset_global_ms"": 265889.363, ""actual_duration_ms"": 97.23}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 265888.131, ""actual_onset_global_ms"": 265895.612, ""actual_offset_global_ms"": 269469.487, ""actual_duration_ms"": 3573.875}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,2,34,formal,congruent,1779262414,957.492,2026-05-20T15:38:05.638,0,0,0,1,269477.414,269482.464,congruent,right,right,>>>>>,j,j,1,2663.656,272250.455,none,,269577.414,269586.799,272250.455,3000,2663.656,272250.455,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 269477.414, ""actual_onset_global_ms"": 269482.464, ""actual_offset_global_ms"": 269582.248, ""actual_duration_ms"": 99.784}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 269577.414, ""actual_onset_global_ms"": 269586.799, ""actual_offset_global_ms"": 272250.455, ""actual_duration_ms"": 2663.656}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,3,35,formal,congruent,1779262414,957.492,2026-05-20T15:38:08.420,0,0,0,1,272259.516,272263.373,congruent,right,right,>>>>>,j,j,1,1670.165,274037.641,none,,272359.516,272367.476,274037.641,3000,1670.165,274037.641,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 272259.516, ""actual_onset_global_ms"": 272263.373, ""actual_offset_global_ms"": 272363.003, ""actual_duration_ms"": 99.63}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 272359.516, ""actual_onset_global_ms"": 272367.476, ""actual_offset_global_ms"": 274037.641, ""actual_duration_ms"": 1670.165}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,4,36,formal,congruent,1779262414,957.492,2026-05-20T15:38:10.207,0,0,0,1,274046.676,274051.648,congruent,left,left,<<<<<,s,s,1,2162.678,276317.405,none,,274146.676,274154.727,276317.405,3000,2162.678,276317.405,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 274046.676, ""actual_onset_global_ms"": 274051.648, ""actual_offset_global_ms"": 274150.359, ""actual_duration_ms"": 98.711}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 274146.676, ""actual_onset_global_ms"": 274154.727, ""actual_offset_global_ms"": 276317.405, ""actual_duration_ms"": 2162.678}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,5,37,formal,incongruent,1779262414,957.492,2026-05-20T15:38:12.486,0,0,0,1,276325.413,276331.083,incongruent,right,left,<<><<,j,s,0,2900.642,279335.809,none,,276425.413,276435.167,279335.809,3000,2900.642,279335.809,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 276325.413, ""actual_onset_global_ms"": 276331.083, ""actual_offset_global_ms"": 276430.427, ""actual_duration_ms"": 99.344}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 276425.413, ""actual_onset_global_ms"": 276435.167, ""actual_offset_global_ms"": 279335.809, ""actual_duration_ms"": 2900.642}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,6,38,formal,incongruent,1779262414,957.492,2026-05-20T15:38:15.506,0,0,0,1,279345.503,279349.55,incongruent,left,right,>><>>,s,j,0,3283.718,282736.402,none,,279445.503,279452.684,282736.402,3000,3283.718,282736.402,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 279345.503, ""actual_onset_global_ms"": 279349.55, ""actual_offset_global_ms"": 279448.634, ""actual_duration_ms"": 99.084}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 279445.503, ""actual_onset_global_ms"": 279452.684, ""actual_offset_global_ms"": 282736.402, ""actual_duration_ms"": 3283.718}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,7,39,formal,incongruent,1779262414,957.492,2026-05-20T15:38:18.904,0,0,0,1,282743.149,282747.715,incongruent,left,right,>><>>,s,j,0,2118.191,284970.375,none,,282843.149,282852.184,284970.375,3000,2118.191,284970.375,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 282743.149, ""actual_onset_global_ms"": 282747.715, ""actual_offset_global_ms"": 282847.64, ""actual_duration_ms"": 99.925}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 282843.149, ""actual_onset_global_ms"": 282852.184, ""actual_offset_global_ms"": 284970.375, ""actual_duration_ms"": 2118.191}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,8,40,formal,congruent,1779262414,957.492,2026-05-20T15:38:21.138,0,0,0,1,284977.002,284981.063,congruent,right,right,>>>>>,j,j,1,894.921,285980.52,none,,285077.002,285085.599,285980.52,3000,894.921,285980.52,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 284977.002, ""actual_onset_global_ms"": 284981.063, ""actual_offset_global_ms"": 285080.966, ""actual_duration_ms"": 99.903}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 285077.002, ""actual_onset_global_ms"": 285085.599, ""actual_offset_global_ms"": 285980.52, ""actual_duration_ms"": 894.921}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,9,41,formal,incongruent,1779262414,957.492,2026-05-20T15:38:22.147,0,0,0,1,285986.349,285991.262,incongruent,left,right,>><>>,s,j,0,1625.455,287721.405,none,,286086.349,286095.95,287721.405,3000,1625.455,287721.405,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 285986.349, ""actual_onset_global_ms"": 285991.262, ""actual_offset_global_ms"": 286091.122, ""actual_duration_ms"": 99.86}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 286086.349, ""actual_onset_global_ms"": 286095.95, ""actual_offset_global_ms"": 287721.405, ""actual_duration_ms"": 1625.455}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,10,42,formal,congruent,1779262414,957.492,2026-05-20T15:38:23.891,0,0,0,1,287730.161,287734.216,congruent,right,right,>>>>>,j,j,1,739.909,288577.869,none,,287830.161,287837.96,288577.869,3000,739.909,288577.869,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 287730.161, ""actual_onset_global_ms"": 287734.216, ""actual_offset_global_ms"": 287833.855, ""actual_duration_ms"": 99.639}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 287830.161, ""actual_onset_global_ms"": 287837.96, ""actual_offset_global_ms"": 288577.869, ""actual_duration_ms"": 739.909}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,11,43,formal,incongruent,1779262414,957.492,2026-05-20T15:38:24.746,0,0,0,1,288585.35,288590.21,incongruent,right,left,<<><<,j,s,0,1828.001,290521.461,none,,288685.35,288693.46,290521.461,3000,1828.001,290521.461,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 288585.35, ""actual_onset_global_ms"": 288590.21, ""actual_offset_global_ms"": 288687.039, ""actual_duration_ms"": 96.829}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 288685.35, ""actual_onset_global_ms"": 288693.46, ""actual_offset_global_ms"": 290521.461, ""actual_duration_ms"": 1828.001}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,12,44,formal,congruent,1779262414,957.492,2026-05-20T15:38:26.688,0,0,0,1,290527.02,290532.57,congruent,right,right,>>>>>,j,j,1,3094.949,293730.624,none,,290627.02,290635.675,293730.624,3000,3094.949,293730.624,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 290527.02, ""actual_onset_global_ms"": 290532.57, ""actual_offset_global_ms"": 290631.211, ""actual_duration_ms"": 98.641}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 290627.02, ""actual_onset_global_ms"": 290635.675, ""actual_offset_global_ms"": 293730.624, ""actual_duration_ms"": 3094.949}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,13,45,formal,congruent,1779262414,957.492,2026-05-20T15:38:29.899,0,0,0,1,293738.159,293741.923,congruent,left,left,<<<<<,s,s,1,3449.449,297295.742,none,,293838.159,293846.293,297295.742,3000,3449.449,297295.742,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 293738.159, ""actual_onset_global_ms"": 293741.923, ""actual_offset_global_ms"": 293842.074, ""actual_duration_ms"": 100.151}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 293838.159, ""actual_onset_global_ms"": 293846.293, ""actual_offset_global_ms"": 297295.742, ""actual_duration_ms"": 3449.449}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,14,46,formal,incongruent,1779262414,957.492,2026-05-20T15:38:33.464,0,0,0,1,297303.145,297308.178,incongruent,right,left,<<><<,j,s,0,1527.774,298939.321,none,,297403.145,297411.547,298939.321,3000,1527.774,298939.321,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 297303.145, ""actual_onset_global_ms"": 297308.178, ""actual_offset_global_ms"": 297405.433, ""actual_duration_ms"": 97.255}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 297403.145, ""actual_onset_global_ms"": 297411.547, ""actual_offset_global_ms"": 298939.321, ""actual_duration_ms"": 1527.774}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,15,47,formal,incongruent,1779262414,957.492,2026-05-20T15:38:35.107,0,0,0,1,298946.585,298950.245,incongruent,left,right,>><>>,s,j,0,4874.783,303929.514,none,,299046.585,299054.731,303929.514,3000,4874.783,303929.514,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 298946.585, ""actual_onset_global_ms"": 298950.245, ""actual_offset_global_ms"": 299048.577, ""actual_duration_ms"": 98.332}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 299046.585, ""actual_onset_global_ms"": 299054.731, ""actual_offset_global_ms"": 303929.514, ""actual_duration_ms"": 4874.783}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,16,48,formal,congruent,1779262414,957.492,2026-05-20T15:38:40.097,0,0,0,1,303936.04,303940.684,congruent,left,left,<<<<<,s,s,1,2548.9,306593.498,none,,304036.04,304044.598,306593.498,3000,2548.9,306593.498,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 303936.04, ""actual_onset_global_ms"": 303940.684, ""actual_offset_global_ms"": 304038.514, ""actual_duration_ms"": 97.83}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 304036.04, ""actual_onset_global_ms"": 304044.598, ""actual_offset_global_ms"": 306593.498, ""actual_duration_ms"": 2548.9}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,17,49,formal,incongruent,1779262414,957.492,2026-05-20T15:38:42.761,0,0,0,1,306600.176,306604.06,incongruent,right,left,<<><<,j,s,0,1630.355,308337.169,none,,306700.176,306706.814,308337.169,3000,1630.355,308337.169,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 306600.176, ""actual_onset_global_ms"": 306604.06, ""actual_offset_global_ms"": 306702.54, ""actual_duration_ms"": 98.48}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 306700.176, ""actual_onset_global_ms"": 306706.814, ""actual_offset_global_ms"": 308337.169, ""actual_duration_ms"": 1630.355}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,18,50,formal,congruent,1779262414,957.492,2026-05-20T15:38:44.503,0,0,0,1,308341.667,308346.523,congruent,left,left,<<<<<,s,s,1,1017.099,309466.689,none,,308441.667,308449.59,309466.689,3000,1017.099,309466.689,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 308341.667, ""actual_onset_global_ms"": 308346.523, ""actual_offset_global_ms"": 308445.481, ""actual_duration_ms"": 98.958}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 308441.667, ""actual_onset_global_ms"": 308449.59, ""actual_offset_global_ms"": 309466.689, ""actual_duration_ms"": 1017.099}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36_T1_20260520_153334,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,19,51,formal,incongruent,1779262414,957.492,2026-05-20T15:38:45.633,0,0,0,1,309472.35,309477.158,incongruent,left,right,>><>>,s,j,0,3962.861,313543.615,none,,309572.35,309580.754,313543.615,3000,3962.861,313543.615,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 309472.35, ""actual_onset_global_ms"": 309477.158, ""actual_offset_global_ms"": 309574.671, ""actual_duration_ms"": 97.513}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 309572.35, ""actual_onset_global_ms"": 309580.754, ""actual_offset_global_ms"": 313543.615, ""actual_duration_ms"": 3962.861}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
