participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,correct_response_key,accuracy,response_correct,rt_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,layout_generation_attempts,overlap_check_passed,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,practice_pass_flag
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,1,1,practice,N2_same,1776934429,59.865,2026-04-23T17:07:54.705,0,0,0,1,838208.958,838251.579,2,same,0,"[-198.68, 233.15]","[[-198.68, 233.15], [154.92, -239.95]]","[""blue"", ""red""]","[""blue"", ""red""]",blue,blue,s,same,s,1,1,4484.966,correct,correct.wav,846453.929,150.0,846953.929,2,1,841808.958,841920.582,846453.027,4000,4532.445,846603.027,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 838208.958, ""actual_onset_global_ms"": 838251.579, ""actual_offset_global_ms"": 838327.227, ""actual_duration_ms"": 75.648}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 838308.958, ""actual_onset_global_ms"": 838364.422, ""actual_offset_global_ms"": 840861.999, ""actual_duration_ms"": 2497.577}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 840861.999, ""actual_onset_global_ms"": 840860.029, ""actual_offset_global_ms"": 841870.236, ""actual_duration_ms"": 1010.207}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 841870.236, ""actual_onset_global_ms"": 841920.582, ""actual_offset_global_ms"": 846453.027, ""actual_duration_ms"": 4532.445}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 846453.027, ""actual_onset_global_ms"": 846492.822, ""actual_offset_global_ms"": 846629.451, ""actual_duration_ms"": 136.629}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,2,2,practice,N1_change,1776934429,59.865,2026-04-23T17:08:03.118,0,0,0,1,846622.118,846639.278,1,change,0,"[-225.37, -202.55]","[[-225.37, -202.55]]","[""blue""]","[""purple""]",blue,purple,j,change,j,1,1,1290.101,correct,correct.wav,851636.933,150.0,852136.933,1,1,850222.118,850298.127,851635.912,4000,1337.785,851785.912,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 846622.118, ""actual_onset_global_ms"": 846639.278, ""actual_offset_global_ms"": 846740.017, ""actual_duration_ms"": 100.739}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 846722.118, ""actual_onset_global_ms"": 846756.676, ""actual_offset_global_ms"": 849264.27, ""actual_duration_ms"": 2507.594}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 849264.27, ""actual_onset_global_ms"": 849262.817, ""actual_offset_global_ms"": 850269.717, ""actual_duration_ms"": 1006.9}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 850269.717, ""actual_onset_global_ms"": 850298.127, ""actual_offset_global_ms"": 851635.912, ""actual_duration_ms"": 1337.785}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 851635.912, ""actual_onset_global_ms"": 851662.372, ""actual_offset_global_ms"": 851812.072, ""actual_duration_ms"": 149.7}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,3,3,practice,N2_change,1776934429,59.865,2026-04-23T17:08:08.301,0,0,0,1,851805.348,851832.008,2,change,1,"[-176.94, 203.67]","[[-188.25, -224.09], [-176.94, 203.67]]","[""purple"", ""green""]","[""purple"", ""blue""]",green,blue,j,change,j,1,1,1579.84,correct,correct.wav,857143.495,150.0,857643.495,2,1,855405.348,855495.707,857142.892,4000,1647.185,857292.892,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 851805.348, ""actual_onset_global_ms"": 851832.008, ""actual_offset_global_ms"": 851929.364, ""actual_duration_ms"": 97.356}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 851905.348, ""actual_onset_global_ms"": 851972.176, ""actual_offset_global_ms"": 854440.385, ""actual_duration_ms"": 2468.209}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 854440.385, ""actual_onset_global_ms"": 854442.312, ""actual_offset_global_ms"": 855452.479, ""actual_duration_ms"": 1010.167}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 855452.479, ""actual_onset_global_ms"": 855495.707, ""actual_offset_global_ms"": 857142.892, ""actual_duration_ms"": 1647.185}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 857142.892, ""actual_onset_global_ms"": 857168.135, ""actual_offset_global_ms"": 857312.15, ""actual_duration_ms"": 144.015}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,4,4,practice,N2_change,1776934429,59.865,2026-04-23T17:08:13.802,0,0,0,1,857306.352,857332.434,2,change,1,"[-118.32, 66.84]","[[43.36, -100.71], [-118.32, 66.84]]","[""green"", ""red""]","[""green"", ""blue""]",red,blue,j,change,j,1,1,1684.939,correct,correct.wav,862714.128,150.0,863214.128,2,1,860906.352,860993.84,862713.311,4000,1719.471,862863.311,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 857306.352, ""actual_onset_global_ms"": 857332.434, ""actual_offset_global_ms"": 857428.282, ""actual_duration_ms"": 95.848}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 857406.352, ""actual_onset_global_ms"": 857466.687, ""actual_offset_global_ms"": 859952.053, ""actual_duration_ms"": 2485.366}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 859952.053, ""actual_onset_global_ms"": 859952.172, ""actual_offset_global_ms"": 860953.055, ""actual_duration_ms"": 1000.883}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 860953.055, ""actual_onset_global_ms"": 860993.84, ""actual_offset_global_ms"": 862713.311, ""actual_duration_ms"": 1719.471}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 862713.311, ""actual_onset_global_ms"": 862736.931, ""actual_offset_global_ms"": 862881.298, ""actual_duration_ms"": 144.367}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,5,5,practice,N1_same,1776934429,59.865,2026-04-23T17:08:19.369,0,0,0,1,862873.138,862892.28,1,same,0,"[-157.17, 53.84]","[[-157.17, 53.84]]","[""blue""]","[""blue""]",blue,blue,s,same,s,1,1,1217.771,correct,correct.wav,867809.655,150.0,868309.655,2,1,866473.138,866564.283,867808.518,4000,1244.235,867958.518,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 862873.138, ""actual_onset_global_ms"": 862892.28, ""actual_offset_global_ms"": 862998.149, ""actual_duration_ms"": 105.869}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 862973.138, ""actual_onset_global_ms"": 863023.807, ""actual_offset_global_ms"": 865525.143, ""actual_duration_ms"": 2501.336}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 865525.143, ""actual_onset_global_ms"": 865523.812, ""actual_offset_global_ms"": 866535.694, ""actual_duration_ms"": 1011.882}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 866535.694, ""actual_onset_global_ms"": 866564.283, ""actual_offset_global_ms"": 867808.518, ""actual_duration_ms"": 1244.235}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 867808.518, ""actual_onset_global_ms"": 867833.524, ""actual_offset_global_ms"": 867979.602, ""actual_duration_ms"": 146.078}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,6,6,practice,N1_change,1776934429,59.865,2026-04-23T17:08:24.468,0,0,0,1,867971.091,867995.105,1,change,0,"[216.66, 185.28]","[[216.66, 185.28]]","[""green""]","[""purple""]",green,purple,j,change,j,1,1,1095.772,correct,correct.wav,872791.961,150.0,873291.961,1,1,871571.091,871641.493,872791.226,4000,1149.733,872941.226,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 867971.091, ""actual_onset_global_ms"": 867995.105, ""actual_offset_global_ms"": 868090.739, ""actual_duration_ms"": 95.634}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 868071.091, ""actual_onset_global_ms"": 868115.687, ""actual_offset_global_ms"": 870609.716, ""actual_duration_ms"": 2494.029}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 870609.716, ""actual_onset_global_ms"": 870607.644, ""actual_offset_global_ms"": 871618.63, ""actual_duration_ms"": 1010.986}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 871618.63, ""actual_onset_global_ms"": 871641.493, ""actual_offset_global_ms"": 872791.226, ""actual_duration_ms"": 1149.733}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 872791.226, ""actual_onset_global_ms"": 872814.885, ""actual_offset_global_ms"": 872958.774, ""actual_duration_ms"": 143.889}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,7,7,practice,N1_same,1776934429,59.865,2026-04-23T17:08:29.447,0,0,0,1,872950.888,872970.147,1,same,0,"[-234.57, 108.36]","[[-234.57, 108.36]]","[""blue""]","[""blue""]",blue,blue,s,same,s,1,1,1416.993,correct,correct.wav,878074.616,150.0,878574.616,1,1,876550.888,876613.698,878073.958,4000,1460.26,878223.958,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 872950.888, ""actual_onset_global_ms"": 872970.147, ""actual_offset_global_ms"": 873083.856, ""actual_duration_ms"": 113.709}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 873050.888, ""actual_onset_global_ms"": 873106.327, ""actual_offset_global_ms"": 875584.871, ""actual_duration_ms"": 2478.544}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 875584.871, ""actual_onset_global_ms"": 875585.781, ""actual_offset_global_ms"": 876586.851, ""actual_duration_ms"": 1001.07}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 876586.851, ""actual_onset_global_ms"": 876613.698, ""actual_offset_global_ms"": 878073.958, ""actual_duration_ms"": 1460.26}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 878073.958, ""actual_onset_global_ms"": 878095.388, ""actual_offset_global_ms"": 878244.673, ""actual_duration_ms"": 149.285}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,practice_cd,practice,1,8,8,practice,N2_same,1776934429,59.865,2026-04-23T17:08:34.735,0,0,0,1,878238.925,878264.962,2,same,1,"[81.78, -250.91]","[[178.88, 158.98], [81.78, -250.91]]","[""purple"", ""yellow""]","[""purple"", ""yellow""]",yellow,yellow,s,same,s,1,1,1712.459,correct,correct.wav,883759.361,150.0,884259.361,2,1,881838.925,881975.115,883758.595,4000,1783.48,883908.595,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 878238.925, ""actual_onset_global_ms"": 878264.962, ""actual_offset_global_ms"": 878362.423, ""actual_duration_ms"": 97.461}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 878338.925, ""actual_onset_global_ms"": 878403.52, ""actual_offset_global_ms"": 880916.666, ""actual_duration_ms"": 2513.146}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 880916.666, ""actual_onset_global_ms"": 880921.154, ""actual_offset_global_ms"": 881924.347, ""actual_duration_ms"": 1003.193}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 881924.347, ""actual_onset_global_ms"": 881975.115, ""actual_offset_global_ms"": 883758.595, ""actual_duration_ms"": 1783.48}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 883758.595, ""actual_onset_global_ms"": 883778.968, ""actual_offset_global_ms"": 883927.784, ""actual_duration_ms"": 148.816}]",1.0
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,1,9,formal,N4_same,1776934429,59.865,2026-04-23T17:08:44.958,0,0,0,1,888461.161,888483.269,4,same,0,"[-203.74, -24.83]","[[-203.74, -24.83], [-63.05, -232.07], [-153.1, 176.48], [-11.66, 89.26]]","[""yellow"", ""green"", ""blue"", ""red""]","[""yellow"", ""green"", ""blue"", ""red""]",yellow,yellow,s,same,s,1,1,2064.199,,,,,,4,1,892061.161,892222.402,894329.214,4000,2106.812,894329.214,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 888461.161, ""actual_onset_global_ms"": 888483.269, ""actual_offset_global_ms"": 888594.949, ""actual_duration_ms"": 111.68}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 888561.161, ""actual_onset_global_ms"": 888673.301, ""actual_offset_global_ms"": 891146.626, ""actual_duration_ms"": 2473.325}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 891146.626, ""actual_onset_global_ms"": 891147.885, ""actual_offset_global_ms"": 892152.525, ""actual_duration_ms"": 1004.64}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 892152.525, ""actual_onset_global_ms"": 892222.402, ""actual_offset_global_ms"": 894329.214, ""actual_duration_ms"": 2106.812}]",
014,014_T1_20260423_165349,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,change_detection,4,formal_cd,formal,1,2,10,formal,N2_change,1776934429,59.865,2026-04-23T17:08:50.838,0,0,0,1,894340.91,894361.304,2,change,1,"[136.85, -50.64]","[[-248.82, 198.5], [136.85, -50.64]]","[""blue"", ""purple""]","[""blue"", ""yellow""]",purple,yellow,j,change,j,1,1,1160.72,,,,,,2,1,897940.91,898023.626,899218.386,4000,1194.76,899218.386,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 894340.91, ""actual_onset_global_ms"": 894361.304, ""actual_offset_global_ms"": 894459.897, ""actual_duration_ms"": 98.593}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 894440.91, ""actual_onset_global_ms"": 894502.286, ""actual_offset_global_ms"": 896974.743, ""actual_duration_ms"": 2472.457}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 896974.743, ""actual_onset_global_ms"": 896979.113, ""actual_offset_global_ms"": 897985.585, ""actual_duration_ms"": 1006.472}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 897985.585, ""actual_onset_global_ms"": 898023.626, ""actual_offset_global_ms"": 899218.386, ""actual_duration_ms"": 1194.76}]",
