participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,trigger_trial_index,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1779087797,838.465,2026-05-18T15:04:27.249,0,0,0,1,67726.973,67754.838,practice_single,right,none,>,j,j,1,30461.87,98305.022,correct,,67826.973,67843.152,98305.022,3000,30461.87,98905.022,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 67726.973, ""actual_onset_global_ms"": 67754.838, ""actual_offset_global_ms"": 67834.084, ""actual_duration_ms"": 79.246}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 67826.973, ""actual_onset_global_ms"": 67843.152, ""actual_offset_global_ms"": 98305.022, ""actual_duration_ms"": 30461.87}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 98305.022, ""actual_onset_global_ms"": 98336.165, ""actual_offset_global_ms"": 98922.757, ""actual_duration_ms"": 586.592}]",correct.wav,98319.976,600.0,98919.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1779087797,838.465,2026-05-18T15:04:58.451,0,0,0,1,98929.054,98932.79,practice_single,left,none,<,s,j,0,1656.774,100693.053,incorrect,,99029.054,99036.279,100693.053,3000,1656.774,101293.053,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 98929.054, ""actual_onset_global_ms"": 98932.79, ""actual_offset_global_ms"": 99033.376, ""actual_duration_ms"": 100.586}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 99029.054, ""actual_onset_global_ms"": 99036.279, ""actual_offset_global_ms"": 100693.053, ""actual_duration_ms"": 1656.774}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 100693.053, ""actual_onset_global_ms"": 100701.804, ""actual_offset_global_ms"": 101299.753, ""actual_duration_ms"": 597.949}]",incorrect.wav,100694.969,600.0,101294.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1779087797,838.465,2026-05-18T15:05:00.826,0,0,0,1,101303.248,101309.587,practice_single,left,none,<,s,s,1,5328.136,106738.635,correct,,101403.248,101410.499,106738.635,3000,5328.136,107338.635,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 101303.248, ""actual_onset_global_ms"": 101309.587, ""actual_offset_global_ms"": 101405.353, ""actual_duration_ms"": 95.766}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 101403.248, ""actual_onset_global_ms"": 101410.499, ""actual_offset_global_ms"": 106738.635, ""actual_duration_ms"": 5328.136}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 106738.635, ""actual_onset_global_ms"": 106745.544, ""actual_offset_global_ms"": 107344.906, ""actual_duration_ms"": 599.362}]",correct.wav,106741.778,600.0,107341.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1779087797,838.465,2026-05-18T15:05:06.869,0,0,0,1,107347.023,107351.145,practice_single,right,none,>,j,j,1,4219.43,111673.562,correct,,107447.023,107454.132,111673.562,3000,4219.43,112273.562,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 107347.023, ""actual_onset_global_ms"": 107351.145, ""actual_offset_global_ms"": 107449.351, ""actual_duration_ms"": 98.206}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 107447.023, ""actual_onset_global_ms"": 107454.132, ""actual_offset_global_ms"": 111673.562, ""actual_duration_ms"": 4219.43}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 111673.562, ""actual_onset_global_ms"": 111679.787, ""actual_offset_global_ms"": 112280.18, ""actual_duration_ms"": 600.393}]",correct.wav,111676.008,600.0,112276.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1779087797,838.465,2026-05-18T15:05:11.805,0,0,0,1,112282.674,112288.119,practice_single,right,none,>,j,j,1,3608.51,115997.949,correct,,112382.674,112389.439,115997.949,3000,3608.51,116597.949,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 112282.674, ""actual_onset_global_ms"": 112288.119, ""actual_offset_global_ms"": 112386.446, ""actual_duration_ms"": 98.327}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 112382.674, ""actual_onset_global_ms"": 112389.439, ""actual_offset_global_ms"": 115997.949, ""actual_duration_ms"": 3608.51}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 115997.949, ""actual_onset_global_ms"": 116005.52, ""actual_offset_global_ms"": 116603.539, ""actual_duration_ms"": 598.019}]",correct.wav,116001.875,600.0,116601.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1779087797,838.465,2026-05-18T15:05:16.129,0,0,0,1,116606.964,116610.72,practice_single,left,none,<,s,s,1,2513.771,119228.741,correct,,116706.964,116714.97,119228.741,3000,2513.771,119828.741,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 116606.964, ""actual_onset_global_ms"": 116610.72, ""actual_offset_global_ms"": 116711.919, ""actual_duration_ms"": 101.199}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 116706.964, ""actual_onset_global_ms"": 116714.97, ""actual_offset_global_ms"": 119228.741, ""actual_duration_ms"": 2513.771}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 119228.741, ""actual_onset_global_ms"": 119234.065, ""actual_offset_global_ms"": 119832.892, ""actual_duration_ms"": 598.827}]",correct.wav,119229.343,600.0,119829.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,incongruent,1779087797,838.465,2026-05-18T15:05:27.111,0,0,0,1,127588.959,127594.341,incongruent,left,right,>><>>,s,s,1,5681.812,133378.558,correct,1.0,127688.959,127696.746,133378.558,3000,5681.812,133978.558,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 127588.959, ""actual_onset_global_ms"": 127594.341, ""actual_offset_global_ms"": 127690.498, ""actual_duration_ms"": 96.157}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 127688.959, ""actual_onset_global_ms"": 127696.746, ""actual_offset_global_ms"": 133378.558, ""actual_duration_ms"": 5681.812}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 133378.558, ""actual_onset_global_ms"": 133385.482, ""actual_offset_global_ms"": 133985.019, ""actual_duration_ms"": 599.537}]",correct.wav,133381.885,600.0,133981.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,congruent,1779087797,838.465,2026-05-18T15:05:33.509,0,0,0,1,133986.8,133991.845,congruent,left,left,<<<<<,s,s,1,3325.168,137419.841,correct,1.0,134086.8,134094.673,137419.841,3000,3325.168,138019.841,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 133986.8, ""actual_onset_global_ms"": 133991.845, ""actual_offset_global_ms"": 134090.666, ""actual_duration_ms"": 98.821}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 134086.8, ""actual_onset_global_ms"": 134094.673, ""actual_offset_global_ms"": 137419.841, ""actual_duration_ms"": 3325.168}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 137419.841, ""actual_onset_global_ms"": 137426.02, ""actual_offset_global_ms"": 138023.761, ""actual_duration_ms"": 597.741}]",correct.wav,137422.441,600.0,138022.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,congruent,1779087797,838.465,2026-05-18T15:05:37.549,0,0,0,1,138027.153,138030.967,congruent,left,left,<<<<<,s,s,1,1510.898,139644.808,correct,1.0,138127.153,138133.91,139644.808,3000,1510.898,140244.808,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 138027.153, ""actual_onset_global_ms"": 138030.967, ""actual_offset_global_ms"": 138129.713, ""actual_duration_ms"": 98.746}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 138127.153, ""actual_onset_global_ms"": 138133.91, ""actual_offset_global_ms"": 139644.808, ""actual_duration_ms"": 1510.898}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 139644.808, ""actual_onset_global_ms"": 139651.76, ""actual_offset_global_ms"": 140251.879, ""actual_duration_ms"": 600.119}]",correct.wav,139648.057,600.0,140248.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34_T1_20260518_150317,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,incongruent,1779087797,838.465,2026-05-18T15:05:39.776,0,0,0,1,140253.896,140259.42,incongruent,right,left,<<><<,j,j,1,13358.116,153719.827,correct,1.0,140353.896,140361.711,153719.827,3000,13358.116,154319.827,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 140253.896, ""actual_onset_global_ms"": 140259.42, ""actual_offset_global_ms"": 140355.145, ""actual_duration_ms"": 95.725}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 140353.896, ""actual_onset_global_ms"": 140361.711, ""actual_offset_global_ms"": 153719.827, ""actual_duration_ms"": 13358.116}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 153719.827, ""actual_onset_global_ms"": 153728.542, ""actual_offset_global_ms"": 154326.128, ""actual_duration_ms"": 597.586}]",correct.wav,153724.722,600.0,154324.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
