participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,trigger_trial_index,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1779091364,60.0,2026-05-18T16:03:43.931,0,0,0,1,53228.366,53249.525,practice_single,left,none,<,s,s,1,2239.821,55599.567,correct,,53328.366,53359.746,55599.567,3000,2239.821,56199.567,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 53228.366, ""actual_onset_global_ms"": 53249.525, ""actual_offset_global_ms"": 53361.533, ""actual_duration_ms"": 112.008}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 53328.366, ""actual_onset_global_ms"": 53359.746, ""actual_offset_global_ms"": 55599.567, ""actual_duration_ms"": 2239.821}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 55599.567, ""actual_onset_global_ms"": 55627.528, ""actual_offset_global_ms"": 56244.225, ""actual_duration_ms"": 616.697}]",correct.wav,55614.684,600.0,56214.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1779091364,60.0,2026-05-18T16:03:46.934,0,0,0,1,56230.94,56244.21,practice_single,right,none,>,j,j,1,659.54,57019.826,correct,,56330.94,56360.286,57019.826,3000,659.54,57619.826,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 56230.94, ""actual_onset_global_ms"": 56244.21, ""actual_offset_global_ms"": 56363.168, ""actual_duration_ms"": 118.958}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 56330.94, ""actual_onset_global_ms"": 56360.286, ""actual_offset_global_ms"": 57019.826, ""actual_duration_ms"": 659.54}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 57019.826, ""actual_onset_global_ms"": 57043.311, ""actual_offset_global_ms"": 57660.291, ""actual_duration_ms"": 616.98}]",correct.wav,57028.384,600.0,57628.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1779091364,60.0,2026-05-18T16:03:48.350,0,0,0,1,57647.129,57659.559,practice_single,left,none,<,s,s,1,294.464,58071.378,correct,,57747.129,57776.914,58071.378,3000,294.464,58671.378,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 57647.129, ""actual_onset_global_ms"": 57659.559, ""actual_offset_global_ms"": 57777.81, ""actual_duration_ms"": 118.251}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 57747.129, ""actual_onset_global_ms"": 57776.914, ""actual_offset_global_ms"": 58071.378, ""actual_duration_ms"": 294.464}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 58071.378, ""actual_onset_global_ms"": 58093.955, ""actual_offset_global_ms"": 58709.779, ""actual_duration_ms"": 615.824}]",correct.wav,58077.459,600.0,58677.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1779091364,60.0,2026-05-18T16:03:49.398,0,0,0,1,58695.953,58709.799,practice_single,right,none,>,j,j,1,240.752,59068.001,correct,,58795.953,58827.249,59068.001,3000,240.752,59668.001,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 58695.953, ""actual_onset_global_ms"": 58709.799, ""actual_offset_global_ms"": 58826.844, ""actual_duration_ms"": 117.045}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 58795.953, ""actual_onset_global_ms"": 58827.249, ""actual_offset_global_ms"": 59068.001, ""actual_duration_ms"": 240.752}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 59068.001, ""actual_onset_global_ms"": 59094.083, ""actual_offset_global_ms"": 59709.768, ""actual_duration_ms"": 615.685}]",correct.wav,59078.353,600.0,59678.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1779091364,60.0,2026-05-18T16:03:50.399,0,0,0,1,59696.639,59709.747,practice_single,right,none,>,j,s,0,407.921,60235.964,incorrect,,59796.639,59828.043,60235.964,3000,407.921,60835.964,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 59696.639, ""actual_onset_global_ms"": 59709.747, ""actual_offset_global_ms"": 59828.019, ""actual_duration_ms"": 118.272}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 59796.639, ""actual_onset_global_ms"": 59828.043, ""actual_offset_global_ms"": 60235.964, ""actual_duration_ms"": 407.921}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 60235.964, ""actual_onset_global_ms"": 60259.859, ""actual_offset_global_ms"": 60876.629, ""actual_duration_ms"": 616.77}]",incorrect.wav,60244.812,600.0,60844.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1779091364,60.0,2026-05-18T16:03:51.566,0,0,0,1,60863.213,60876.455,practice_single,left,none,<,s,s,1,885.799,61879.632,correct,,60963.213,60993.833,61879.632,3000,885.799,62479.632,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 60863.213, ""actual_onset_global_ms"": 60876.455, ""actual_offset_global_ms"": 60993.311, ""actual_duration_ms"": 116.856}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 60963.213, ""actual_onset_global_ms"": 60993.833, ""actual_offset_global_ms"": 61879.632, ""actual_duration_ms"": 885.799}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 61879.632, ""actual_onset_global_ms"": 61910.041, ""actual_offset_global_ms"": 62527.713, ""actual_duration_ms"": 617.672}]",correct.wav,61895.068,600.0,62495.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,incongruent,1779091364,60.0,2026-05-18T16:03:56.964,0,0,0,1,66260.627,66274.511,incongruent,right,left,<<><<,j,j,1,2880.802,69272.123,correct,1.0,66360.627,66391.321,69272.123,3000,2880.802,69872.123,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 66260.627, ""actual_onset_global_ms"": 66274.511, ""actual_offset_global_ms"": 66391.487, ""actual_duration_ms"": 116.976}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 66360.627, ""actual_onset_global_ms"": 66391.321, ""actual_offset_global_ms"": 69272.123, ""actual_duration_ms"": 2880.802}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 69272.123, ""actual_onset_global_ms"": 69292.173, ""actual_offset_global_ms"": 69909.621, ""actual_duration_ms"": 617.448}]",correct.wav,69276.794,600.0,69876.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,congruent,1779091364,60.0,2026-05-18T16:04:00.599,0,0,0,1,69896.498,69909.622,congruent,right,right,>>>>>,j,j,1,1456.297,71481.141,correct,1.0,69996.498,70024.844,71481.141,3000,1456.297,72081.141,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 69896.498, ""actual_onset_global_ms"": 69909.622, ""actual_offset_global_ms"": 70025.704, ""actual_duration_ms"": 116.082}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 69996.498, ""actual_onset_global_ms"": 70024.844, ""actual_offset_global_ms"": 71481.141, ""actual_duration_ms"": 1456.297}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 71481.141, ""actual_onset_global_ms"": 71507.982, ""actual_offset_global_ms"": 72124.735, ""actual_duration_ms"": 616.753}]",correct.wav,71493.42,600.0,72093.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,incongruent,1779091364,60.0,2026-05-18T16:04:02.815,0,0,0,1,72112.065,72125.093,incongruent,right,left,<<><<,j,j,1,1078.903,73321.495,correct,1.0,72212.065,72242.592,73321.495,3000,1078.903,73921.495,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 72112.065, ""actual_onset_global_ms"": 72125.093, ""actual_offset_global_ms"": 72242.414, ""actual_duration_ms"": 117.321}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 72212.065, ""actual_onset_global_ms"": 72242.592, ""actual_offset_global_ms"": 73321.495, ""actual_duration_ms"": 1078.903}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 73321.495, ""actual_onset_global_ms"": 73341.29, ""actual_offset_global_ms"": 73958.276, ""actual_duration_ms"": 616.986}]",correct.wav,73325.885,600.0,73925.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,incongruent,1779091364,60.0,2026-05-18T16:04:04.648,0,0,0,1,73945.388,73957.58,incongruent,left,right,>><>>,s,s,1,1121.628,75196.208,correct,1.0,74045.388,74074.58,75196.208,3000,1121.628,75796.208,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 73945.388, ""actual_onset_global_ms"": 73957.58, ""actual_offset_global_ms"": 74074.365, ""actual_duration_ms"": 116.785}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 74045.388, ""actual_onset_global_ms"": 74074.58, ""actual_offset_global_ms"": 75196.208, ""actual_duration_ms"": 1121.628}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 75196.208, ""actual_onset_global_ms"": 75224.509, ""actual_offset_global_ms"": 75841.899, ""actual_duration_ms"": 617.39}]",correct.wav,75209.895,600.0,75809.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,5,11,practice,congruent,1779091364,60.0,2026-05-18T16:04:06.532,0,0,0,1,75829.074,75842.88,congruent,left,left,<<<<<,s,s,1,766.276,76724.442,correct,1.0,75929.074,75958.166,76724.442,3000,766.276,77324.442,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 75829.074, ""actual_onset_global_ms"": 75842.88, ""actual_offset_global_ms"": 75959.003, ""actual_duration_ms"": 116.123}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 75929.074, ""actual_onset_global_ms"": 75958.166, ""actual_offset_global_ms"": 76724.442, ""actual_duration_ms"": 766.276}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 76724.442, ""actual_onset_global_ms"": 76741.546, ""actual_offset_global_ms"": 77360.014, ""actual_duration_ms"": 618.468}]",correct.wav,76728.65,600.0,77328.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,6,12,practice,congruent,1779091364,60.0,2026-05-18T16:04:08.050,0,0,0,1,77347.197,77359.903,congruent,left,left,<<<<<,s,s,1,814.573,78289.089,correct,1.0,77447.197,77474.516,78289.089,3000,814.573,78889.089,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 77347.197, ""actual_onset_global_ms"": 77359.903, ""actual_offset_global_ms"": 77475.27, ""actual_duration_ms"": 115.367}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 77447.197, ""actual_onset_global_ms"": 77474.516, ""actual_offset_global_ms"": 78289.089, ""actual_duration_ms"": 814.573}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 78289.089, ""actual_onset_global_ms"": 78307.921, ""actual_offset_global_ms"": 78924.965, ""actual_duration_ms"": 617.044}]",correct.wav,78293.559,600.0,78893.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,1,13,formal,incongruent,1779091364,60.0,2026-05-18T16:04:19.417,0,0,0,1,88713.631,88723.561,incongruent,right,left,<<><<,j,j,1,1385.338,90222.952,none,,88813.631,88837.614,90222.952,3000,1385.338,90222.952,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 88713.631, ""actual_onset_global_ms"": 88723.561, ""actual_offset_global_ms"": 88837.421, ""actual_duration_ms"": 113.86}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 88813.631, ""actual_onset_global_ms"": 88837.614, ""actual_offset_global_ms"": 90222.952, ""actual_duration_ms"": 1385.338}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,2,14,formal,congruent,1779091364,60.0,2026-05-18T16:04:20.944,0,0,0,1,90242.185,90254.153,congruent,right,right,>>>>>,j,j,1,835.939,91206.818,none,,90342.185,90370.879,91206.818,3000,835.939,91206.818,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 90242.185, ""actual_onset_global_ms"": 90254.153, ""actual_offset_global_ms"": 90370.425, ""actual_duration_ms"": 116.272}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 90342.185, ""actual_onset_global_ms"": 90370.879, ""actual_offset_global_ms"": 91206.818, ""actual_duration_ms"": 835.939}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,3,15,formal,incongruent,1779091364,60.0,2026-05-18T16:04:21.928,0,0,0,1,91224.981,91236.926,incongruent,left,right,>><>>,s,s,1,885.073,92239.148,none,,91324.981,91354.075,92239.148,3000,885.073,92239.148,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 91224.981, ""actual_onset_global_ms"": 91236.926, ""actual_offset_global_ms"": 91354.379, ""actual_duration_ms"": 117.453}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 91324.981, ""actual_onset_global_ms"": 91354.075, ""actual_offset_global_ms"": 92239.148, ""actual_duration_ms"": 885.073}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,4,16,formal,congruent,1779091364,60.0,2026-05-18T16:04:22.960,0,0,0,1,92257.153,92271.337,congruent,right,right,>>>>>,j,j,1,754.739,93142.804,none,,92357.153,92388.065,93142.804,3000,754.739,93142.804,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 92257.153, ""actual_onset_global_ms"": 92271.337, ""actual_offset_global_ms"": 92387.615, ""actual_duration_ms"": 116.278}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 92357.153, ""actual_onset_global_ms"": 92388.065, ""actual_offset_global_ms"": 93142.804, ""actual_duration_ms"": 754.739}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,5,17,formal,congruent,1779091364,60.0,2026-05-18T16:04:23.865,0,0,0,1,93161.912,93175.137,congruent,left,left,<<<<<,s,s,1,692.647,93983.769,none,,93261.912,93291.122,93983.769,3000,692.647,93983.769,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 93161.912, ""actual_onset_global_ms"": 93175.137, ""actual_offset_global_ms"": 93292.353, ""actual_duration_ms"": 117.216}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 93261.912, ""actual_onset_global_ms"": 93291.122, ""actual_offset_global_ms"": 93983.769, ""actual_duration_ms"": 692.647}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,6,18,formal,incongruent,1779091364,60.0,2026-05-18T16:04:24.697,0,0,0,1,93994.839,94008.327,incongruent,right,left,<<><<,j,j,1,758.421,94883.846,none,,94094.839,94125.425,94883.846,3000,758.421,94883.846,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 93994.839, ""actual_onset_global_ms"": 94008.327, ""actual_offset_global_ms"": 94125.103, ""actual_duration_ms"": 116.776}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 94094.839, ""actual_onset_global_ms"": 94125.425, ""actual_offset_global_ms"": 94883.846, ""actual_duration_ms"": 758.421}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,7,19,formal,congruent,1779091364,60.0,2026-05-18T16:04:25.599,0,0,0,1,94895.91,94909.744,congruent,left,left,<<<<<,s,s,1,606.66,95631.423,none,,94995.91,95024.763,95631.423,3000,606.66,95631.423,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 94895.91, ""actual_onset_global_ms"": 94909.744, ""actual_offset_global_ms"": 95025.376, ""actual_duration_ms"": 115.632}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 94995.91, ""actual_onset_global_ms"": 95024.763, ""actual_offset_global_ms"": 95631.423, ""actual_duration_ms"": 606.66}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,8,20,formal,incongruent,1779091364,60.0,2026-05-18T16:04:26.349,0,0,0,1,95645.835,95658.533,incongruent,right,left,<<><<,j,j,1,489.953,96267.145,none,,95745.835,95777.192,96267.145,3000,489.953,96267.145,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 95645.835, ""actual_onset_global_ms"": 95658.533, ""actual_offset_global_ms"": 95775.16, ""actual_duration_ms"": 116.627}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 95745.835, ""actual_onset_global_ms"": 95777.192, ""actual_offset_global_ms"": 96267.145, ""actual_duration_ms"": 489.953}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,9,21,formal,incongruent,1779091364,60.0,2026-05-18T16:04:26.983,0,0,0,1,96279.742,96293.226,incongruent,left,right,>><>>,s,s,1,558.83,96967.713,none,,96379.742,96408.883,96967.713,3000,558.83,96967.713,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 96279.742, ""actual_onset_global_ms"": 96293.226, ""actual_offset_global_ms"": 96408.129, ""actual_duration_ms"": 114.903}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 96379.742, ""actual_onset_global_ms"": 96408.883, ""actual_offset_global_ms"": 96967.713, ""actual_duration_ms"": 558.83}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,10,22,formal,congruent,1779091364,60.0,2026-05-18T16:04:27.682,0,0,0,1,96978.389,96992.46,congruent,right,right,>>>>>,j,j,1,638.1,97747.16,none,,97078.389,97109.06,97747.16,3000,638.1,97747.16,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 96978.389, ""actual_onset_global_ms"": 96992.46, ""actual_offset_global_ms"": 97108.737, ""actual_duration_ms"": 116.277}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 97078.389, ""actual_onset_global_ms"": 97109.06, ""actual_offset_global_ms"": 97747.16, ""actual_duration_ms"": 638.1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,11,23,formal,incongruent,1779091364,60.0,2026-05-18T16:04:28.466,0,0,0,1,97763.344,97776.564,incongruent,right,left,<<><<,j,j,1,1039.543,98930.99,none,,97863.344,97891.447,98930.99,3000,1039.543,98930.99,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 97763.344, ""actual_onset_global_ms"": 97776.564, ""actual_offset_global_ms"": 97893.138, ""actual_duration_ms"": 116.574}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 97863.344, ""actual_onset_global_ms"": 97891.447, ""actual_offset_global_ms"": 98930.99, ""actual_duration_ms"": 1039.543}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22_T1_20260518_160244,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_1,formal,1,12,24,formal,congruent,1779091364,60.0,2026-05-18T16:04:29.649,0,0,0,1,98946.097,98958.206,congruent,left,left,<<<<<,s,s,1,802.907,99878.979,none,,99046.097,99076.072,99878.979,3000,802.907,99878.979,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 98946.097, ""actual_onset_global_ms"": 98958.206, ""actual_offset_global_ms"": 99075.535, ""actual_duration_ms"": 117.329}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 99046.097, ""actual_onset_global_ms"": 99076.072, ""actual_offset_global_ms"": 99878.979, ""actual_duration_ms"": 802.907}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
