participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1777102855,108.071,2026-04-25T15:41:19.860,0,0,0,1,20484.36,20522.972,practice_single,right,none,>,j,j,1,11183.593,31803.997,correct,,20584.36,20620.404,31803.997,3000,11183.593,32403.997,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 20484.36, ""actual_onset_global_ms"": 20522.972, ""actual_offset_global_ms"": 20607.116, ""actual_duration_ms"": 84.144}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 20584.36, ""actual_onset_global_ms"": 20620.404, ""actual_offset_global_ms"": 31803.997, ""actual_duration_ms"": 11183.593}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 31803.997, ""actual_onset_global_ms"": 31844.854, ""actual_offset_global_ms"": 32426.455, ""actual_duration_ms"": 581.601}]",correct.wav,31810.202,600.0,32410.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1777102855,108.071,2026-04-25T15:41:31.798,0,0,0,1,32422.657,32437.837,practice_single,left,none,<,s,s,1,9142.131,41696.36,correct,,32522.657,32554.229,41696.36,3000,9142.131,42296.36,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 32422.657, ""actual_onset_global_ms"": 32437.837, ""actual_offset_global_ms"": 32541.661, ""actual_duration_ms"": 103.824}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 32522.657, ""actual_onset_global_ms"": 32554.229, ""actual_offset_global_ms"": 41696.36, ""actual_duration_ms"": 9142.131}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 41696.36, ""actual_onset_global_ms"": 41720.763, ""actual_offset_global_ms"": 42320.847, ""actual_duration_ms"": 600.084}]",correct.wav,41705.29,600.0,42305.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1777102855,108.071,2026-04-25T15:41:41.691,0,0,0,1,42316.004,42334.932,practice_single,left,none,<,s,s,1,5521.76,47963.193,correct,,42416.004,42441.433,47963.193,3000,5521.76,48563.193,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 42316.004, ""actual_onset_global_ms"": 42334.932, ""actual_offset_global_ms"": 42434.952, ""actual_duration_ms"": 100.02}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 42416.004, ""actual_onset_global_ms"": 42441.433, ""actual_offset_global_ms"": 47963.193, ""actual_duration_ms"": 5521.76}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 47963.193, ""actual_onset_global_ms"": 47984.133, ""actual_offset_global_ms"": 48593.377, ""actual_duration_ms"": 609.244}]",correct.wav,47968.526,600.0,48568.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1777102855,108.071,2026-04-25T15:41:47.963,0,0,0,1,48587.894,48603.496,practice_single,right,none,>,j,j,1,16460.161,65173.011,correct,,48687.894,48712.85,65173.011,3000,16460.161,65773.011,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 48587.894, ""actual_onset_global_ms"": 48603.496, ""actual_offset_global_ms"": 48705.961, ""actual_duration_ms"": 102.465}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 48687.894, ""actual_onset_global_ms"": 48712.85, ""actual_offset_global_ms"": 65173.011, ""actual_duration_ms"": 16460.161}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 65173.011, ""actual_onset_global_ms"": 65202.568, ""actual_offset_global_ms"": 65804.552, ""actual_duration_ms"": 601.984}]",correct.wav,65187.034,600.0,65787.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1777102855,108.071,2026-04-25T15:42:05.175,0,0,0,1,65799.586,65815.935,practice_single,left,none,<,s,s,1,2982.972,68913.593,correct,,65899.586,65930.621,68913.593,3000,2982.972,69513.593,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 65799.586, ""actual_onset_global_ms"": 65815.935, ""actual_offset_global_ms"": 65922.473, ""actual_duration_ms"": 106.538}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 65899.586, ""actual_onset_global_ms"": 65930.621, ""actual_offset_global_ms"": 68913.593, ""actual_duration_ms"": 2982.972}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 68913.593, ""actual_onset_global_ms"": 68935.442, ""actual_offset_global_ms"": 69533.128, ""actual_duration_ms"": 597.686}]",correct.wav,68919.132,600.0,69519.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1777102855,108.071,2026-04-25T15:42:08.903,0,0,0,1,69528.109,69542.995,practice_single,right,none,>,j,j,1,6655.207,76310.334,correct,,69628.109,69655.127,76310.334,3000,6655.207,76910.334,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 69528.109, ""actual_onset_global_ms"": 69542.995, ""actual_offset_global_ms"": 69647.395, ""actual_duration_ms"": 104.4}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 69628.109, ""actual_onset_global_ms"": 69655.127, ""actual_offset_global_ms"": 76310.334, ""actual_duration_ms"": 6655.207}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 76310.334, ""actual_onset_global_ms"": 76329.788, ""actual_offset_global_ms"": 76933.823, ""actual_duration_ms"": 604.035}]",correct.wav,76313.459,600.0,76913.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,congruent,1777102855,108.071,2026-04-25T15:42:16.365,0,0,0,1,76990.186,77006.768,congruent,left,left,<<<<<,s,s,1,12434.021,89543.913,correct,0.0,77090.186,77109.892,89543.913,3000,12434.021,90143.913,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 76990.186, ""actual_onset_global_ms"": 77006.768, ""actual_offset_global_ms"": 77102.334, ""actual_duration_ms"": 95.566}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 77090.186, ""actual_onset_global_ms"": 77109.892, ""actual_offset_global_ms"": 89543.913, ""actual_duration_ms"": 12434.021}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 89543.913, ""actual_onset_global_ms"": 89571.174, ""actual_offset_global_ms"": 90176.587, ""actual_duration_ms"": 605.413}]",correct.wav,89555.349,600.0,90155.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,congruent,1777102855,108.071,2026-04-25T15:42:29.547,0,0,0,1,90171.736,90188.407,congruent,right,right,>>>>>,j,j,1,3688.152,93990.369,correct,0.0,90271.736,90302.217,93990.369,3000,3688.152,94590.369,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 90171.736, ""actual_onset_global_ms"": 90188.407, ""actual_offset_global_ms"": 90292.9, ""actual_duration_ms"": 104.493}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 90271.736, ""actual_onset_global_ms"": 90302.217, ""actual_offset_global_ms"": 93990.369, ""actual_duration_ms"": 3688.152}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 93990.369, ""actual_onset_global_ms"": 94008.569, ""actual_offset_global_ms"": 94607.578, ""actual_duration_ms"": 599.009}]",correct.wav,93992.546,600.0,94592.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,incongruent,1777102855,108.071,2026-04-25T15:42:33.978,0,0,0,1,94603.328,94618.928,incongruent,left,right,>><>>,s,s,1,19517.017,114250.257,correct,0.0,94703.328,94733.24,114250.257,3000,19517.017,114850.257,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 94603.328, ""actual_onset_global_ms"": 94618.928, ""actual_offset_global_ms"": 94723.776, ""actual_duration_ms"": 104.848}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 94703.328, ""actual_onset_global_ms"": 94733.24, ""actual_offset_global_ms"": 114250.257, ""actual_duration_ms"": 19517.017}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 114250.257, ""actual_onset_global_ms"": 114284.439, ""actual_offset_global_ms"": 114888.869, ""actual_duration_ms"": 604.43}]",correct.wav,114268.24,600.0,114868.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,009_T1_20260425_154055,PCPA,T1,standard,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,incongruent,1777102855,108.071,2026-04-25T15:42:54.261,0,0,0,1,114884.814,114901.27,incongruent,right,left,<<><<,j,j,1,7376.875,122392.359,correct,0.0,114984.814,115015.484,122392.359,3000,7376.875,122992.359,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 114884.814, ""actual_onset_global_ms"": 114901.27, ""actual_offset_global_ms"": 115005.773, ""actual_duration_ms"": 104.503}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 114984.814, ""actual_onset_global_ms"": 115015.484, ""actual_offset_global_ms"": 122392.359, ""actual_duration_ms"": 7376.875}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 122392.359, ""actual_onset_global_ms"": 122415.019, ""actual_offset_global_ms"": 123022.989, ""actual_duration_ms"": 607.97}]",correct.wav,122398.913,600.0,122998.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
