participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,trigger_trial_index
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,1,practice,color,1779090519,1010.984,2026-05-18T15:55:25.993,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,404950.773,405001.827,color,cue_color.wav,颜色,405065.686,500,405762.248,blue,boat,blue_boat,s,s,1,2497.015,409840.638,practice,,color,1.0,4775.151,correct,correct.wav,409843.978,150.0,410343.978,405550.773,407343.623,409840.638,3000,2497.015,409990.638,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 404950.773, ""actual_onset_global_ms"": 405001.827, ""actual_offset_global_ms"": 405057.723, ""actual_duration_ms"": 55.896}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 405050.773, ""actual_onset_global_ms"": 405065.487, ""actual_offset_global_ms"": 407340.388, ""actual_duration_ms"": 2274.901}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 405550.773, ""actual_onset_global_ms"": 407343.623, ""actual_offset_global_ms"": 409840.638, ""actual_duration_ms"": 2497.015}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 409840.638, ""actual_onset_global_ms"": 409849.643, ""actual_offset_global_ms"": 409997.101, ""actual_duration_ms"": 147.458}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,2,practice,color,1779090519,1010.984,2026-05-18T15:55:31.044,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,410002.758,410006.931,color,cue_color.wav,颜色,410110.508,500,410807.07,red,boat,red_boat,j,j,1,3964.362,416289.429,practice,,color,1.0,6179.128,correct,correct.wav,416292.043,150.0,416792.043,410602.758,412325.067,416289.429,3000,3964.362,416439.429,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 410002.758, ""actual_onset_global_ms"": 410006.931, ""actual_offset_global_ms"": 410106.085, ""actual_duration_ms"": 99.154}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 410102.758, ""actual_onset_global_ms"": 410110.301, ""actual_offset_global_ms"": 412322.004, ""actual_duration_ms"": 2211.703}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 410602.758, ""actual_onset_global_ms"": 412325.067, ""actual_offset_global_ms"": 416289.429, ""actual_duration_ms"": 3964.362}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 416289.429, ""actual_onset_global_ms"": 416296.8, ""actual_offset_global_ms"": 416446.894, ""actual_duration_ms"": 150.094}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,3,practice,color,1779090519,1010.984,2026-05-18T15:55:37.491,0,0,0,1,0,none,criterion_not_reached,3.0,1,1,brief_rule_prompt,900.0,0,0,0,color,criterion_not_reached,0,light_rule_prompt,dimension_only,0,416449.809,416456.913,color,cue_color.wav,颜色,416557.323,500,417253.885,red,boat,red_boat,j,s,0,5088.802,423850.6,practice,,color,1.0,7293.456,incorrect,incorrect.wav,423853.342,150.0,424353.342,417049.809,418761.798,423850.6,3000,5088.802,424000.6,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 416449.809, ""actual_onset_global_ms"": 416456.913, ""actual_offset_global_ms"": 416551.597, ""actual_duration_ms"": 94.684}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 416549.809, ""actual_onset_global_ms"": 416557.144, ""actual_offset_global_ms"": 418759.064, ""actual_duration_ms"": 2201.92}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 417049.809, ""actual_onset_global_ms"": 418761.798, ""actual_offset_global_ms"": 423850.6, ""actual_duration_ms"": 5088.802}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 423850.6, ""actual_onset_global_ms"": 423859.372, ""actual_offset_global_ms"": 424004.431, ""actual_duration_ms"": 145.059}]",3.0
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1779090519,1010.984,2026-05-18T15:55:45.959,0,0,0,1,0,none,criterion_not_reached,3.0,1,1,brief_rule_prompt,900.0,1,1,0,color,criterion_not_reached,0,light_rule_prompt,dimension_only,1,424916.865,424921.823,color,cue_color.wav,颜色,425024.639,500,425721.202,blue,rabbit,blue_rabbit,s,s,1,1669.503,428896.302,practice,,color,1.0,3871.848,correct,correct.wav,428898.707,150.0,429398.707,425516.865,427226.799,428896.302,3000,1669.503,429046.302,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 424916.865, ""actual_onset_global_ms"": 424921.823, ""actual_offset_global_ms"": 425020.681, ""actual_duration_ms"": 98.858}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 425016.865, ""actual_onset_global_ms"": 425024.454, ""actual_offset_global_ms"": 427224.142, ""actual_duration_ms"": 2199.688}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 425516.865, ""actual_onset_global_ms"": 427226.799, ""actual_offset_global_ms"": 428896.302, ""actual_duration_ms"": 1669.503}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 428896.302, ""actual_onset_global_ms"": 428903.03, ""actual_offset_global_ms"": 429052.558, ""actual_duration_ms"": 149.528}]",3.0
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779090519,1010.984,2026-05-18T15:55:50.099,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,429057.302,429063.551,color,cue_color.wav,颜色,429166.467,500,429863.03,red,rabbit,red_rabbit,j,j,1,2217.305,433603.463,practice,,color,1.0,4437.194,correct,correct.wav,433604.342,150.0,434104.342,429657.302,431386.158,433603.463,3000,2217.305,433753.463,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 429057.302, ""actual_onset_global_ms"": 429063.551, ""actual_offset_global_ms"": 429161.0, ""actual_duration_ms"": 97.449}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 429157.302, ""actual_onset_global_ms"": 429166.269, ""actual_offset_global_ms"": 431382.894, ""actual_duration_ms"": 2216.625}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 429657.302, ""actual_onset_global_ms"": 431386.158, ""actual_offset_global_ms"": 433603.463, ""actual_duration_ms"": 2217.305}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 433603.463, ""actual_onset_global_ms"": 433608.615, ""actual_offset_global_ms"": 433756.863, ""actual_duration_ms"": 148.248}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779090519,1010.984,2026-05-18T15:55:54.803,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,433761.295,433766.623,color,cue_color.wav,颜色,433870.65,500,434567.213,blue,rabbit,blue_rabbit,s,s,1,2727.274,438827.234,practice,,color,1.0,4956.765,correct,correct.wav,438830.412,150.0,439330.412,434361.295,436099.96,438827.234,3000,2727.274,438977.234,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 433761.295, ""actual_onset_global_ms"": 433766.623, ""actual_offset_global_ms"": 433865.029, ""actual_duration_ms"": 98.406}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 433861.295, ""actual_onset_global_ms"": 433870.469, ""actual_offset_global_ms"": 436097.072, ""actual_duration_ms"": 2226.603}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 434361.295, ""actual_onset_global_ms"": 436099.96, ""actual_offset_global_ms"": 438827.234, ""actual_duration_ms"": 2727.274}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 438827.234, ""actual_onset_global_ms"": 438834.653, ""actual_offset_global_ms"": 438982.281, ""actual_duration_ms"": 147.628}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779090519,1010.984,2026-05-18T15:56:02.609,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,441566.627,441572.777,shape,cue_shape.wav,形状,441677.434,500,442443.684,red,rabbit,red_rabbit,s,s,1,6927.808,451042.335,practice,,shape,1.0,9365.084,correct,correct.wav,451045.904,150.0,451545.904,442166.627,444114.527,451042.335,3000,6927.808,451192.335,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 441566.627, ""actual_onset_global_ms"": 441572.777, ""actual_offset_global_ms"": 441671.301, ""actual_duration_ms"": 98.524}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 441666.627, ""actual_onset_global_ms"": 441677.251, ""actual_offset_global_ms"": 444111.208, ""actual_duration_ms"": 2433.957}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 442166.627, ""actual_onset_global_ms"": 444114.527, ""actual_offset_global_ms"": 451042.335, ""actual_duration_ms"": 6927.808}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 451042.335, ""actual_onset_global_ms"": 451050.376, ""actual_offset_global_ms"": 451201.179, ""actual_duration_ms"": 150.803}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779090519,1010.984,2026-05-18T15:56:12.246,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,451204.191,451210.195,shape,cue_shape.wav,形状,451313.215,500,452079.465,blue,rabbit,blue_rabbit,s,s,1,4841.483,458597.358,practice,,shape,1.0,7284.399,correct,correct.wav,458600.176,150.0,459100.176,451804.191,453755.875,458597.358,3000,4841.483,458747.358,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 451204.191, ""actual_onset_global_ms"": 451210.195, ""actual_offset_global_ms"": 451306.927, ""actual_duration_ms"": 96.732}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 451304.191, ""actual_onset_global_ms"": 451312.959, ""actual_offset_global_ms"": 453752.805, ""actual_duration_ms"": 2439.846}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 451804.191, ""actual_onset_global_ms"": 453755.875, ""actual_offset_global_ms"": 458597.358, ""actual_duration_ms"": 4841.483}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 458597.358, ""actual_onset_global_ms"": 458604.666, ""actual_offset_global_ms"": 458751.84, ""actual_duration_ms"": 147.174}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779090519,1010.984,2026-05-18T15:56:19.799,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,458756.637,458761.091,shape,cue_shape.wav,形状,458865.527,500,459631.777,red,boat,red_boat,j,j,1,3310.261,464616.563,practice,,shape,1.0,5751.183,correct,correct.wav,464620.945,150.0,465120.945,459356.637,461306.302,464616.563,3000,3310.261,464766.563,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 458756.637, ""actual_onset_global_ms"": 458761.091, ""actual_offset_global_ms"": 458861.675, ""actual_duration_ms"": 100.584}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 458856.637, ""actual_onset_global_ms"": 458865.38, ""actual_offset_global_ms"": 461302.923, ""actual_duration_ms"": 2437.543}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 459356.637, ""actual_onset_global_ms"": 461306.302, ""actual_offset_global_ms"": 464616.563, ""actual_duration_ms"": 3310.261}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 464616.563, ""actual_onset_global_ms"": 464625.212, ""actual_offset_global_ms"": 464774.405, ""actual_duration_ms"": 149.193}]",
36,36_T1_20260518_154839,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779090519,1010.984,2026-05-18T15:56:25.819,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,464777.603,464782.875,shape,cue_shape.wav,形状,464886.033,500,465652.283,blue,boat,blue_boat,j,j,1,761.599,468108.331,practice,,shape,1.0,3222.497,correct,correct.wav,468113.134,150.0,468613.134,465377.603,467346.732,468108.331,3000,761.599,468258.331,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 464777.603, ""actual_onset_global_ms"": 464782.875, ""actual_offset_global_ms"": 464879.672, ""actual_duration_ms"": 96.797}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 464877.603, ""actual_onset_global_ms"": 464885.834, ""actual_offset_global_ms"": 467343.717, ""actual_duration_ms"": 2457.883}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 465377.603, ""actual_onset_global_ms"": 467346.732, ""actual_offset_global_ms"": 468108.331, ""actual_duration_ms"": 761.599}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 468108.331, ""actual_onset_global_ms"": 468117.418, ""actual_offset_global_ms"": 468266.999, ""actual_duration_ms"": 149.581}]",
