participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,1,1,practice,practice_single,1777101800,177.467,2026-04-25T15:24:03.880,0,0,0,1,39637.614,39709.974,practice_single,left,none,<,s,s,1,10267.632,50068.527,correct,,39737.614,39800.895,50068.527,3000,10267.632,50668.527,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 39637.614, ""actual_onset_global_ms"": 39709.974, ""actual_offset_global_ms"": 39781.08, ""actual_duration_ms"": 71.106}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 39737.614, ""actual_onset_global_ms"": 39800.895, ""actual_offset_global_ms"": 50068.527, ""actual_duration_ms"": 10267.632}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 50068.527, ""actual_onset_global_ms"": 50113.376, ""actual_offset_global_ms"": 50710.595, ""actual_duration_ms"": 597.219}]",correct.wav,50094.753,600.0,50694.753
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,2,2,practice,practice_single,1777101800,177.467,2026-04-25T15:24:14.980,0,0,0,1,50736.762,50752.07,practice_single,right,none,>,j,j,1,1811.594,52674.991,correct,,50836.762,50863.397,52674.991,3000,1811.594,53274.991,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 50736.762, ""actual_onset_global_ms"": 50752.07, ""actual_offset_global_ms"": 50854.901, ""actual_duration_ms"": 102.831}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 50836.762, ""actual_onset_global_ms"": 50863.397, ""actual_offset_global_ms"": 52674.991, ""actual_duration_ms"": 1811.594}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 52674.991, ""actual_onset_global_ms"": 52696.562, ""actual_offset_global_ms"": 53300.513, ""actual_duration_ms"": 603.951}]",correct.wav,52681.6,600.0,53281.6
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,3,3,practice,practice_single,1777101800,177.467,2026-04-25T15:24:17.542,0,0,0,1,53299.747,53318.131,practice_single,left,none,<,s,s,1,1244.245,54671.996,correct,,53399.747,53427.751,54671.996,3000,1244.245,55271.996,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 53299.747, ""actual_onset_global_ms"": 53318.131, ""actual_offset_global_ms"": 53417.457, ""actual_duration_ms"": 99.326}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 53399.747, ""actual_onset_global_ms"": 53427.751, ""actual_offset_global_ms"": 54671.996, ""actual_duration_ms"": 1244.245}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 54671.996, ""actual_onset_global_ms"": 54699.007, ""actual_offset_global_ms"": 55297.686, ""actual_duration_ms"": 598.679}]",correct.wav,54682.933,600.0,55282.933
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,4,4,practice,practice_single,1777101800,177.467,2026-04-25T15:24:19.538,0,0,0,1,55296.298,55311.353,practice_single,right,none,>,j,j,1,1258.595,56678.246,correct,,55396.298,55419.651,56678.246,3000,1258.595,57278.246,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 55296.298, ""actual_onset_global_ms"": 55311.353, ""actual_offset_global_ms"": 55409.277, ""actual_duration_ms"": 97.924}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 55396.298, ""actual_onset_global_ms"": 55419.651, ""actual_offset_global_ms"": 56678.246, ""actual_duration_ms"": 1258.595}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 56678.246, ""actual_onset_global_ms"": 56700.666, ""actual_offset_global_ms"": 57300.016, ""actual_duration_ms"": 599.35}]",correct.wav,56685.526,600.0,57285.526
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,5,5,practice,practice_single,1777101800,177.467,2026-04-25T15:24:21.541,0,0,0,1,57298.862,57314.477,practice_single,left,none,<,s,s,1,2440.967,59867.164,correct,,57398.862,57426.197,59867.164,3000,2440.967,60467.164,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 57298.862, ""actual_onset_global_ms"": 57314.477, ""actual_offset_global_ms"": 57414.284, ""actual_duration_ms"": 99.807}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 57398.862, ""actual_onset_global_ms"": 57426.197, ""actual_offset_global_ms"": 59867.164, ""actual_duration_ms"": 2440.967}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 59867.164, ""actual_onset_global_ms"": 59885.754, ""actual_offset_global_ms"": 60477.765, ""actual_duration_ms"": 592.011}]",correct.wav,59868.755,600.0,60468.755
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_single,practice,1,6,6,practice,practice_single,1777101800,177.467,2026-04-25T15:24:24.718,0,0,0,1,60475.987,60490.808,practice_single,right,none,>,j,j,1,1303.648,61903.81,correct,,60575.987,60600.162,61903.81,3000,1303.648,62503.81,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 60475.987, ""actual_onset_global_ms"": 60490.808, ""actual_offset_global_ms"": 60589.278, ""actual_duration_ms"": 98.47}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 60575.987, ""actual_onset_global_ms"": 60600.162, ""actual_offset_global_ms"": 61903.81, ""actual_duration_ms"": 1303.648}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 61903.81, ""actual_onset_global_ms"": 61935.886, ""actual_offset_global_ms"": 62540.357, ""actual_duration_ms"": 604.471}]",correct.wav,61919.381,600.0,62519.381
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,1,7,practice,incongruent,1777101800,177.467,2026-04-25T15:24:34.709,0,0,0,1,70466.859,70484.601,incongruent,right,left,<<><<,j,s,0,942.669,71548.084,incorrect,1.0,70566.859,70605.415,71548.084,3000,942.669,72148.084,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 70466.859, ""actual_onset_global_ms"": 70484.601, ""actual_offset_global_ms"": 70586.904, ""actual_duration_ms"": 102.303}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 70566.859, ""actual_onset_global_ms"": 70605.415, ""actual_offset_global_ms"": 71548.084, ""actual_duration_ms"": 942.669}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 71548.084, ""actual_onset_global_ms"": 71594.138, ""actual_offset_global_ms"": 72170.127, ""actual_duration_ms"": 575.989}]",incorrect.wav,71549.78,600.0,72149.78
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,2,8,practice,incongruent,1777101800,177.467,2026-04-25T15:24:36.413,0,0,0,1,72170.297,72187.749,incongruent,right,left,<<><<,j,j,1,3966.942,76267.947,correct,1.0,72270.297,72301.005,76267.947,3000,3966.942,76867.947,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 72170.297, ""actual_onset_global_ms"": 72187.749, ""actual_offset_global_ms"": 72287.57, ""actual_duration_ms"": 99.821}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 72270.297, ""actual_onset_global_ms"": 72301.005, ""actual_offset_global_ms"": 76267.947, ""actual_duration_ms"": 3966.942}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 76267.947, ""actual_onset_global_ms"": 76291.603, ""actual_offset_global_ms"": 76881.513, ""actual_duration_ms"": 589.91}]",correct.wav,76275.72,600.0,76875.72
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,3,9,practice,incongruent,1777101800,177.467,2026-04-25T15:24:41.148,0,0,0,1,76905.647,76921.291,incongruent,left,right,>><>>,s,s,1,2608.956,79633.274,correct,1.0,77005.647,77024.318,79633.274,3000,2608.956,80233.274,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 76905.647, ""actual_onset_global_ms"": 76921.291, ""actual_offset_global_ms"": 77011.585, ""actual_duration_ms"": 90.294}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 77005.647, ""actual_onset_global_ms"": 77024.318, ""actual_offset_global_ms"": 79633.274, ""actual_duration_ms"": 2608.956}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 79633.274, ""actual_onset_global_ms"": 79655.047, ""actual_offset_global_ms"": 80247.65, ""actual_duration_ms"": 592.603}]",correct.wav,79639.588,600.0,80239.588
008,008_T1_20260425_152320,PCPA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,practice_full,practice,2,4,10,practice,congruent,1777101800,177.467,2026-04-25T15:24:44.489,0,0,0,1,80246.254,80261.388,congruent,left,left,<<<<<,s,s,1,1782.499,82151.703,correct,1.0,80346.254,80369.204,82151.703,3000,1782.499,82751.703,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 80246.254, ""actual_onset_global_ms"": 80261.388, ""actual_offset_global_ms"": 80357.675, ""actual_duration_ms"": 96.287}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 80346.254, ""actual_onset_global_ms"": 80369.204, ""actual_offset_global_ms"": 82151.703, ""actual_duration_ms"": 1782.499}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 600, ""intended_onset_ms"": 82151.703, ""actual_onset_global_ms"": 82178.169, ""actual_offset_global_ms"": 82782.118, ""actual_duration_ms"": 603.949}]",correct.wav,82163.746,600.0,82763.746
