participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,trigger_trial_index
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,1,practice,color,1779091080,59.326,2026-05-18T16:02:04.333,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,237954.133,238059.98,color,cue_color.wav,颜色,238115.754,500,238812.316,blue,boat,blue_boat,s,s,1,5887.353,244958.386,practice,,color,1.0,6843.244,correct,correct.wav,244970.111,150.0,245470.111,238554.133,239071.033,244958.386,3000,5887.353,245108.386,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 237954.133, ""actual_onset_global_ms"": 238059.98, ""actual_offset_global_ms"": 238101.868, ""actual_duration_ms"": 41.888}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 238054.133, ""actual_onset_global_ms"": 238115.142, ""actual_offset_global_ms"": 239060.005, ""actual_duration_ms"": 944.863}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 238554.133, ""actual_onset_global_ms"": 239071.033, ""actual_offset_global_ms"": 244958.386, ""actual_duration_ms"": 5887.353}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 244958.386, ""actual_onset_global_ms"": 245012.697, ""actual_offset_global_ms"": 245148.616, ""actual_duration_ms"": 135.919}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,2,practice,color,1779091080,59.326,2026-05-18T16:02:11.518,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,245139.386,245164.775,color,cue_color.wav,颜色,245288.451,500,245985.014,red,boat,red_boat,j,j,1,1304.105,247552.159,practice,,color,1.0,2264.237,correct,correct.wav,247569.884,150.0,248069.884,245739.386,246248.054,247552.159,3000,1304.105,247702.159,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 245139.386, ""actual_onset_global_ms"": 245164.775, ""actual_offset_global_ms"": 245271.396, ""actual_duration_ms"": 106.621}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 245239.386, ""actual_onset_global_ms"": 245287.922, ""actual_offset_global_ms"": 246238.734, ""actual_duration_ms"": 950.812}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 245739.386, ""actual_onset_global_ms"": 246248.054, ""actual_offset_global_ms"": 247552.159, ""actual_duration_ms"": 1304.105}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 247552.159, ""actual_onset_global_ms"": 247603.744, ""actual_offset_global_ms"": 247756.334, ""actual_duration_ms"": 152.59}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,3,practice,color,1779091080,59.326,2026-05-18T16:02:14.121,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,247742.378,247766.811,color,cue_color.wav,颜色,247888.061,500,248584.623,red,rabbit,red_rabbit,j,j,1,842.774,249693.885,practice,,color,1.0,1806.32,correct,correct.wav,249719.484,150.0,250219.484,248342.378,248851.111,249693.885,3000,842.774,249843.885,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 247742.378, ""actual_onset_global_ms"": 247766.811, ""actual_offset_global_ms"": 247869.21, ""actual_duration_ms"": 102.399}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 247842.378, ""actual_onset_global_ms"": 247887.565, ""actual_offset_global_ms"": 248834.623, ""actual_duration_ms"": 947.058}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 248342.378, ""actual_onset_global_ms"": 248851.111, ""actual_offset_global_ms"": 249693.885, ""actual_duration_ms"": 842.774}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 249693.885, ""actual_onset_global_ms"": 249750.112, ""actual_offset_global_ms"": 249888.886, ""actual_duration_ms"": 138.774}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1779091080,59.326,2026-05-18T16:02:16.254,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,249875.383,249899.556,color,cue_color.wav,颜色,250037.752,500,250734.315,blue,rabbit,blue_rabbit,s,s,1,606.994,251574.555,practice,,color,1.0,1537.555,correct,correct.wav,251602.936,150.0,252102.936,250475.383,250967.561,251574.555,3000,606.994,251724.555,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 249875.383, ""actual_onset_global_ms"": 249899.556, ""actual_offset_global_ms"": 250015.994, ""actual_duration_ms"": 116.438}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 249975.383, ""actual_onset_global_ms"": 250037.0, ""actual_offset_global_ms"": 250956.855, ""actual_duration_ms"": 919.855}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 250475.383, ""actual_onset_global_ms"": 250967.561, ""actual_offset_global_ms"": 251574.555, ""actual_duration_ms"": 606.994}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 251574.555, ""actual_onset_global_ms"": 251636.924, ""actual_offset_global_ms"": 251770.917, ""actual_duration_ms"": 133.993}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779091080,59.326,2026-05-18T16:02:18.136,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,251757.951,251782.312,color,cue_color.wav,颜色,251913.601,500,252610.163,blue,rabbit,blue_rabbit,s,s,1,767.481,253617.479,practice,,color,1.0,1704.041,correct,correct.wav,253626.249,150.0,254126.249,252357.951,252849.998,253617.479,3000,767.481,253767.479,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 251757.951, ""actual_onset_global_ms"": 251782.312, ""actual_offset_global_ms"": 251905.83, ""actual_duration_ms"": 123.518}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 251857.951, ""actual_onset_global_ms"": 251913.438, ""actual_offset_global_ms"": 252835.16, ""actual_duration_ms"": 921.722}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 252357.951, ""actual_onset_global_ms"": 252849.998, ""actual_offset_global_ms"": 253617.479, ""actual_duration_ms"": 767.481}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 253617.479, ""actual_onset_global_ms"": 253646.803, ""actual_offset_global_ms"": 253800.3, ""actual_duration_ms"": 153.497}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779091080,59.326,2026-05-18T16:02:20.165,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,253786.55,253804.076,color,cue_color.wav,颜色,253919.322,500,254615.884,red,boat,red_boat,j,j,1,582.84,255154.126,practice,,color,1.0,1235.282,correct,correct.wav,255181.103,150.0,255681.103,254386.55,254571.286,255154.126,3000,582.84,255304.126,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 253786.55, ""actual_onset_global_ms"": 253804.076, ""actual_offset_global_ms"": 253907.39, ""actual_duration_ms"": 103.314}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 253886.55, ""actual_onset_global_ms"": 253918.844, ""actual_offset_global_ms"": 254563.365, ""actual_duration_ms"": 644.521}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 254386.55, ""actual_onset_global_ms"": 254571.286, ""actual_offset_global_ms"": 255154.126, ""actual_duration_ms"": 582.84}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 255154.126, ""actual_onset_global_ms"": 255207.485, ""actual_offset_global_ms"": 255358.376, ""actual_duration_ms"": 150.891}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779091080,59.326,2026-05-18T16:02:33.223,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,266845.088,266880.731,shape,cue_shape.wav,形状,266989.253,500,267755.503,blue,boat,blue_boat,j,j,1,5477.119,273446.821,practice,,shape,1.0,6457.935,correct,correct.wav,273449.464,150.0,273949.464,267445.088,267969.702,273446.821,3000,5477.119,273596.821,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 266845.088, ""actual_onset_global_ms"": 266880.731, ""actual_offset_global_ms"": 266969.67, ""actual_duration_ms"": 88.939}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 266945.088, ""actual_onset_global_ms"": 266988.886, ""actual_offset_global_ms"": 267951.019, ""actual_duration_ms"": 962.133}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 267445.088, ""actual_onset_global_ms"": 267969.702, ""actual_offset_global_ms"": 273446.821, ""actual_duration_ms"": 5477.119}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 273446.821, ""actual_onset_global_ms"": 273486.317, ""actual_offset_global_ms"": 273624.979, ""actual_duration_ms"": 138.662}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779091080,59.326,2026-05-18T16:02:39.991,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,273612.895,273637.485,shape,cue_shape.wav,形状,273754.13,500,274520.38,blue,rabbit,blue_rabbit,s,s,1,653.212,275399.722,practice,,shape,1.0,1646.115,correct,correct.wav,275416.816,150.0,275916.816,274212.895,274746.51,275399.722,3000,653.212,275549.722,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 273612.895, ""actual_onset_global_ms"": 273637.485, ""actual_offset_global_ms"": 273734.661, ""actual_duration_ms"": 97.176}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 273712.895, ""actual_onset_global_ms"": 273753.607, ""actual_offset_global_ms"": 274731.779, ""actual_duration_ms"": 978.172}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 274212.895, ""actual_onset_global_ms"": 274746.51, ""actual_offset_global_ms"": 275399.722, ""actual_duration_ms"": 653.212}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 275399.722, ""actual_onset_global_ms"": 275452.067, ""actual_offset_global_ms"": 275591.375, ""actual_duration_ms"": 139.308}]",
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779091080,59.326,2026-05-18T16:02:41.959,0,0,0,1,0,none,criterion_not_reached,9.0,1,1,brief_rule_prompt,900.0,0,0,0,shape,criterion_not_reached,0,light_rule_prompt,dimension_only,0,275580.564,275605.004,shape,cue_shape.wav,形状,275739.535,500,276505.785,red,boat,red_boat,j,s,0,786.795,277466.194,practice,,shape,1.0,1727.113,incorrect,incorrect.wav,277471.346,150.0,277971.346,276180.564,276679.399,277466.194,3000,786.795,277616.194,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 275580.564, ""actual_onset_global_ms"": 275605.004, ""actual_offset_global_ms"": 275716.539, ""actual_duration_ms"": 111.535}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 275680.564, ""actual_onset_global_ms"": 275739.081, ""actual_offset_global_ms"": 276665.207, ""actual_duration_ms"": 926.126}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 276180.564, ""actual_onset_global_ms"": 276679.399, ""actual_offset_global_ms"": 277466.194, ""actual_duration_ms"": 786.795}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 277466.194, ""actual_onset_global_ms"": 277514.04, ""actual_offset_global_ms"": 277658.864, ""actual_duration_ms"": 144.824}]",9.0
046,046_T1_20260518_155800,PA,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779091080,59.326,2026-05-18T16:02:44.959,0,0,0,1,0,none,criterion_not_reached,9.0,1,1,brief_rule_prompt,900.0,1,1,0,shape,criterion_not_reached,0,light_rule_prompt,dimension_only,1,278580.097,278612.443,shape,cue_shape.wav,形状,278728.251,500,279494.501,red,boat,red_boat,j,j,1,1663.616,281368.087,practice,,shape,1.0,2640.164,correct,correct.wav,281402.051,150.0,281902.051,279180.097,279704.471,281368.087,3000,1663.616,281518.087,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 278580.097, ""actual_onset_global_ms"": 278612.443, ""actual_offset_global_ms"": 278720.046, ""actual_duration_ms"": 107.603}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 278680.097, ""actual_onset_global_ms"": 278727.923, ""actual_offset_global_ms"": 279690.23, ""actual_duration_ms"": 962.307}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 279180.097, ""actual_onset_global_ms"": 279704.471, ""actual_offset_global_ms"": 281368.087, ""actual_duration_ms"": 1663.616}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 281368.087, ""actual_onset_global_ms"": 281433.192, ""actual_offset_global_ms"": 281576.772, ""actual_duration_ms"": 143.58}]",9.0
